,frequency,presence,idf,tf-idf
that would just be,1,1.0,9.364391601158275,9.364391601158275
the concert the city,1,1.0,9.364391601158275,9.364391601158275
how was a success,1,1.0,9.364391601158275,9.364391601158275
guys would love to,1,1.0,9.364391601158275,9.364391601158275
wait for her to,1,1.0,9.364391601158275,9.364391601158275
your day was good,1,1.0,9.364391601158275,9.364391601158275
with mom and tommy,1,1.0,9.364391601158275,9.364391601158275
things better than sleeping,1,1.0,9.364391601158275,9.364391601158275
and thought it was,1,1.0,9.364391601158275,9.364391601158275
opposed to twitter where,1,1.0,9.364391601158275,9.364391601158275
offensive denny can be,1,1.0,9.364391601158275,9.364391601158275
goin to bed finally,1,1.0,9.364391601158275,9.364391601158275
hehee hope you get,1,1.0,9.364391601158275,9.364391601158275
you guys are champions,1,1.0,9.364391601158275,9.364391601158275
would be really funny,1,1.0,9.364391601158275,9.364391601158275
was too was also,1,1.0,9.364391601158275,9.364391601158275
delicious such a gorgeous,1,1.0,9.364391601158275,9.364391601158275
new profile picture glad,1,1.0,9.364391601158275,9.364391601158275
cool will that be,1,1.0,9.364391601158275,9.364391601158275
i luv urs admitting,1,1.0,9.364391601158275,9.364391601158275
more than i want,1,1.0,9.364391601158275,9.364391601158275
night hangin out with,1,1.0,9.364391601158275,9.364391601158275
would love to test,1,1.0,9.364391601158275,9.364391601158275
annivarsary to hanson s,1,1.0,9.364391601158275,9.364391601158275
omg i had that,1,1.0,9.364391601158275,9.364391601158275
ready to cheer for,1,1.0,9.364391601158275,9.364391601158275
that fiasco is all,1,1.0,9.364391601158275,9.364391601158275
yes we can make,1,1.0,9.364391601158275,9.364391601158275
i hope she comes,1,1.0,9.364391601158275,9.364391601158275
hoping bud trillin but,1,1.0,9.364391601158275,9.364391601158275
the bright side of,1,1.0,9.364391601158275,9.364391601158275
enough to change my,1,1.0,9.364391601158275,9.364391601158275
care of my ladyfriend,1,1.0,9.364391601158275,9.364391601158275
in this small town,1,111.0,5.339039910423125,5.339039910423125
martin his fixed our,1,1.0,9.364391601158275,9.364391601158275
goodness i go single,1,1.0,9.364391601158275,9.364391601158275
much rex for ff,1,1.0,9.364391601158275,9.364391601158275
a warm body in,1,1.0,9.364391601158275,9.364391601158275
everyone is doing well,1,1.0,9.364391601158275,9.364391601158275
so far everybody look,1,1.0,9.364391601158275,9.364391601158275
to the junction with,1,1.0,9.364391601158275,9.364391601158275
wan na roc witchu,1,1.0,9.364391601158275,9.364391601158275
to sb good night,1,1.0,9.364391601158275,9.364391601158275
mothers day i love,1,1.0,9.364391601158275,9.364391601158275
love playing games in,1,1.0,9.364391601158275,9.364391601158275
if i end up,1,1.0,9.364391601158275,9.364391601158275
love it lt it,1,23.0,6.879484951370275,6.879484951370275
a lonely drunk tonight,1,19.0,7.061806508164229,7.061806508164229
i be ok you,1,19.0,7.061806508164229,7.061806508164229
i m wearing dirty,1,1.0,9.364391601158275,9.364391601158275
to the coffee gtgs,1,1.0,9.364391601158275,9.364391601158275
night with the girls,1,1.0,9.364391601158275,9.364391601158275
oohh i understand i,1,1.0,9.364391601158275,9.364391601158275
day with brad mom,1,1.0,9.364391601158275,9.364391601158275
s day to allmothers,1,1.0,9.364391601158275,9.364391601158275
cats and dogs here,1,1.0,9.364391601158275,9.364391601158275
oh god bless you,1,1.0,9.364391601158275,9.364391601158275
nd i would nt,1,1.0,9.364391601158275,9.364391601158275
my beautiful aunt s2,1,1.0,9.364391601158275,9.364391601158275
love that as well,1,1.0,9.364391601158275,9.364391601158275
to come to an,1,1.0,9.364391601158275,9.364391601158275
my phone works its,1,1.0,9.364391601158275,9.364391601158275
i have seen it,1,1.0,9.364391601158275,9.364391601158275
congrats on the baby,1,1.0,9.364391601158275,9.364391601158275
when you ve got,1,1.0,9.364391601158275,9.364391601158275
things in life that,1,1.0,9.364391601158275,9.364391601158275
climb and loves the,1,1.0,9.364391601158275,9.364391601158275
you better come here,1,1.0,9.364391601158275,9.364391601158275
m obsessed with him,1,1.0,9.364391601158275,9.364391601158275
of it as enthusiastic,1,1.0,9.364391601158275,9.364391601158275
has enjoyed her first,1,1.0,9.364391601158275,9.364391601158275
love beans on toast,1,1.0,9.364391601158275,9.364391601158275
te funniest you ll,1,1.0,9.364391601158275,9.364391601158275
kitty who is asleep,1,1.0,9.364391601158275,9.364391601158275
had a good ab,1,1.0,9.364391601158275,9.364391601158275
very special happy mother,1,1.0,9.364391601158275,9.364391601158275
are such a beautiful,1,1.0,9.364391601158275,9.364391601158275
is interesting that vs2003,1,4.0,8.448100869284119,8.448100869284119
were pretty good now,1,4.0,8.448100869284119,8.448100869284119
like a princess i,1,1.0,9.364391601158275,9.364391601158275
states amp faires in,1,1.0,9.364391601158275,9.364391601158275
in the evening i,1,1.0,9.364391601158275,9.364391601158275
say i look yu,1,1.0,9.364391601158275,9.364391601158275
and its on how,1,2.0,8.958926493050111,8.958926493050111
the best animated mo,1,2.0,8.958926493050111,8.958926493050111
aww thanks jon i,1,2.0,8.958926493050111,8.958926493050111
my st girls tomorrow,1,1.0,9.364391601158275,9.364391601158275
s day to every,1,1.0,9.364391601158275,9.364391601158275
so warm amp cozy,1,1.0,9.364391601158275,9.364391601158275
s so young and,1,1.0,9.364391601158275,9.364391601158275
i like love icarly,1,1.0,9.364391601158275,9.364391601158275
for more on a,1,2.0,8.958926493050111,8.958926493050111
and could not get,1,12.0,7.492589424256684,7.492589424256684
wish my girls good,1,2.0,8.958926493050111,8.958926493050111
to have a relaxing,1,1.0,9.364391601158275,9.364391601158275
can never seem to,1,1.0,9.364391601158275,9.364391601158275
won a basketball game,1,1.0,9.364391601158275,9.364391601158275
the dumb stuff i,1,1.0,9.364391601158275,9.364391601158275
be proud of ours,1,1.0,9.364391601158275,9.364391601158275
good bye to my,1,1.0,9.364391601158275,9.364391601158275
website very neat love,1,1.0,9.364391601158275,9.364391601158275
and being almost feels,1,1.0,9.364391601158275,9.364391601158275
lady s fuschia sheath,1,1.0,9.364391601158275,9.364391601158275
that boston marathon is,1,1.0,9.364391601158275,9.364391601158275
save the polar bears,1,1.0,9.364391601158275,9.364391601158275
lookin forward to this,1,2.0,8.958926493050111,8.958926493050111
and no doubt will,1,3.0,8.67124442059833,8.67124442059833
i need them it,1,1.0,9.364391601158275,9.364391601158275
cooloorss and the composition,1,2.0,8.958926493050111,8.958926493050111
after a big of,1,1.0,9.364391601158275,9.364391601158275
all nonmothers happy sunday,1,1.0,9.364391601158275,9.364391601158275
met with a degree,1,1.0,9.364391601158275,9.364391601158275
love all the songs,1,1.0,9.364391601158275,9.364391601158275
too small to be,1,1.0,9.364391601158275,9.364391601158275
it s well good,1,1.0,9.364391601158275,9.364391601158275
practice your hooping today,1,1.0,9.364391601158275,9.364391601158275
cant wait to meet,1,1.0,9.364391601158275,9.364391601158275
m glad that you,1,1.0,9.364391601158275,9.364391601158275
y happy and fabulous,1,1.0,9.364391601158275,9.364391601158275
hi lisa you have,1,1.0,9.364391601158275,9.364391601158275
officially the best way,1,1.0,9.364391601158275,9.364391601158275
love you tomorrow happy,1,1.0,9.364391601158275,9.364391601158275
no i have not,1,1.0,9.364391601158275,9.364391601158275
others suggestions some pretty,1,1.0,9.364391601158275,9.364391601158275
second studio album quot,1,1.0,9.364391601158275,9.364391601158275
and all traffic lights,1,6.0,8.111628632662907,8.111628632662907
very much happy bday,1,111.0,5.339039910423125,5.339039910423125
on tv it is,1,29.0,6.656341400056065,6.656341400056065
loud you cant hear,1,20.0,7.013016343994797,7.013016343994797
nice luke quote goodluck,1,19.0,7.061806508164229,7.061806508164229
mom and tell her,1,1.0,9.364391601158275,9.364391601158275
how simple my safari,1,1.0,9.364391601158275,9.364391601158275
for the danger radio,1,1.0,9.364391601158275,9.364391601158275
denny can be i,1,1.0,9.364391601158275,9.364391601158275
of a good day,1,1.0,9.364391601158275,9.364391601158275
mothers day to everyon,1,1.0,9.364391601158275,9.364391601158275
first one is priceless,1,1.0,9.364391601158275,9.364391601158275
happy finally kean cipriano,1,1.0,9.364391601158275,9.364391601158275
very much excellent cinematography,1,1.0,9.364391601158275,9.364391601158275
good luck c have,1,1.0,9.364391601158275,9.364391601158275
thank my new followers,1,1.0,9.364391601158275,9.364391601158275
alaskaso far so good,1,3.0,8.67124442059833,8.67124442059833
one in the world,1,1.0,9.364391601158275,9.364391601158275
today thanks for coming,1,1.0,9.364391601158275,9.364391601158275
person who came to,1,1.0,9.364391601158275,9.364391601158275
haha she looks a,1,1.0,9.364391601158275,9.364391601158275
pick up your gift,1,1.0,9.364391601158275,9.364391601158275
love for vintage books,1,1.0,9.364391601158275,9.364391601158275
band playing at bear,1,1.0,9.364391601158275,9.364391601158275
thats a good movie,1,1.0,9.364391601158275,9.364391601158275
these tough economic times,1,1.0,9.364391601158275,9.364391601158275
not a bad look,1,1.0,9.364391601158275,9.364391601158275
is all that matters,1,1.0,9.364391601158275,9.364391601158275
thanks girls i love,1,1.0,9.364391601158275,9.364391601158275
likes patricia s dress,1,1.0,9.364391601158275,9.364391601158275
jones a gameresearching aracheologist,1,1.0,9.364391601158275,9.364391601158275
with your father that,1,1.0,9.364391601158275,9.364391601158275
trouble to follow me,1,1.0,9.364391601158275,9.364391601158275
my kid can run,1,1.0,9.364391601158275,9.364391601158275
love to test it,1,1.0,9.364391601158275,9.364391601158275
brad mom and dad,1,1.0,9.364391601158275,9.364391601158275
groups description to better,1,1.0,9.364391601158275,9.364391601158275
trying i was hoping,1,1.0,9.364391601158275,9.364391601158275
a good day i,1,1.0,9.364391601158275,9.364391601158275
i m sure will,1,1.0,9.364391601158275,9.364391601158275
june it would be,1,1.0,9.364391601158275,9.364391601158275
nothing wrong with having,1,1.0,9.364391601158275,9.364391601158275
it was pretty good,1,1.0,9.364391601158275,9.364391601158275
cake making is rooting,1,1.0,9.364391601158275,9.364391601158275
up as predicted text,1,1.0,9.364391601158275,9.364391601158275
wait we will have,1,1.0,9.364391601158275,9.364391601158275
completed today so thankful,1,1.0,9.364391601158275,9.364391601158275
tv tuner for my,1,1.0,9.364391601158275,9.364391601158275
ca nt be there,1,1.0,9.364391601158275,9.364391601158275
world happy mommys day,1,1.0,9.364391601158275,9.364391601158275
t cute and predictable,1,1.0,9.364391601158275,9.364391601158275
got a lavender camera,1,1.0,9.364391601158275,9.364391601158275
happy imma get to,1,1.0,9.364391601158275,9.364391601158275
nice iced latte amp,1,1.0,9.364391601158275,9.364391601158275
roast in the oven,1,1.0,9.364391601158275,9.364391601158275
no jess i hope,1,1.0,9.364391601158275,9.364391601158275
i love mindy she,1,1.0,9.364391601158275,9.364391601158275
you that the rain,1,1.0,9.364391601158275,9.364391601158275
mummy i love you,1,1.0,9.364391601158275,9.364391601158275
im glad your happy,1,1.0,9.364391601158275,9.364391601158275
all i only see,1,1.0,9.364391601158275,9.364391601158275
engineer myself making tracks,1,1.0,9.364391601158275,9.364391601158275
perfect way to spend,1,1.0,9.364391601158275,9.364391601158275
all about attitude amp,1,1.0,9.364391601158275,9.364391601158275
and i ll give,1,1.0,9.364391601158275,9.364391601158275
ya id love to,1,1.0,9.364391601158275,9.364391601158275
the theatre in lord,1,1.0,9.364391601158275,9.364391601158275
proud of and you,1,1.0,9.364391601158275,9.364391601158275
it went pretty well,1,1.0,9.364391601158275,9.364391601158275
suggestions some pretty great,1,1.0,9.364391601158275,9.364391601158275
that i need to,1,1.0,9.364391601158275,9.364391601158275
lord man i recommen,1,1.0,9.364391601158275,9.364391601158275
hero and rocks my,1,1.0,9.364391601158275,9.364391601158275
really awesome quality actually,1,1.0,9.364391601158275,9.364391601158275
change their minds haha,1,1.0,9.364391601158275,9.364391601158275
to login every day,1,1.0,9.364391601158275,9.364391601158275
i did nt piss,1,1.0,9.364391601158275,9.364391601158275
for making me listening,1,1.0,9.364391601158275,9.364391601158275
enjoyed star trek great,1,1.0,9.364391601158275,9.364391601158275
this year and maybe,1,2.0,8.958926493050111,8.958926493050111
it will be breath,1,1.0,9.364391601158275,9.364391601158275
i love the new,1,1.0,9.364391601158275,9.364391601158275
s the small things,1,1.0,9.364391601158275,9.364391601158275
god i hope they,1,1.0,9.364391601158275,9.364391601158275
is wishing everyone a,1,1.0,9.364391601158275,9.364391601158275
josie are getting a,1,1.0,9.364391601158275,9.364391601158275
thanks to for making,1,1.0,9.364391601158275,9.364391601158275
unplugging for the rest,1,1.0,9.364391601158275,9.364391601158275
meet you iloveyouu l,1,1.0,9.364391601158275,9.364391601158275
it started out so,1,1.0,9.364391601158275,9.364391601158275
day was going to,1,1.0,9.364391601158275,9.364391601158275
hope i get tones,1,1.0,9.364391601158275,9.364391601158275
nicely got a for,1,1.0,9.364391601158275,9.364391601158275
nt tried the site,1,1.0,9.364391601158275,9.364391601158275
with fantastic people and,1,1.0,9.364391601158275,9.364391601158275
what i replied to,1,1.0,9.364391601158275,9.364391601158275
with ma fave cousins,1,1.0,9.364391601158275,9.364391601158275
fun happens when i,1,1.0,9.364391601158275,9.364391601158275
be back amp go,1,1.0,9.364391601158275,9.364391601158275
ur up so early,1,1.0,9.364391601158275,9.364391601158275
gift just tell her,1,1.0,9.364391601158275,9.364391601158275
glad the weekend is,1,1.0,9.364391601158275,9.364391601158275
to your beautiful and,1,1.0,9.364391601158275,9.364391601158275
flattened by a back,1,1.0,9.364391601158275,9.364391601158275
emotional its been great,1,1.0,9.364391601158275,9.364391601158275
a gift just tell,1,1.0,9.364391601158275,9.364391601158275
walk this morning with,1,1.0,9.364391601158275,9.364391601158275
to all our moms,1,1.0,9.364391601158275,9.364391601158275
joan rivers says it,1,1.0,9.364391601158275,9.364391601158275
found books that looked,1,1.0,9.364391601158275,9.364391601158275
i love electro house,1,1.0,9.364391601158275,9.364391601158275
deed for the day,1,1.0,9.364391601158275,9.364391601158275
bubble tea is awesome,1,1.0,9.364391601158275,9.364391601158275
to see quot up,1,1.0,9.364391601158275,9.364391601158275
just hope my ceramic,1,1.0,9.364391601158275,9.364391601158275
grri want you to,1,1.0,9.364391601158275,9.364391601158275
no matter how offensive,1,1.0,9.364391601158275,9.364391601158275
saturday was as lovely,1,1.0,9.364391601158275,9.364391601158275
for another good movie,1,1.0,9.364391601158275,9.364391601158275
thought it d be,1,1.0,9.364391601158275,9.364391601158275
moms you are wonderful,1,1.0,9.364391601158275,9.364391601158275
want to write yet,1,1.0,9.364391601158275,9.364391601158275
are wonderful have a,1,1.0,9.364391601158275,9.364391601158275
handles nice but does,1,1.0,9.364391601158275,9.364391601158275
drinks today from x,1,1.0,9.364391601158275,9.364391601158275
momma happy momma s,1,1.0,9.364391601158275,9.364391601158275
my normally only randomly,1,1.0,9.364391601158275,9.364391601158275
i m very excited,1,1.0,9.364391601158275,9.364391601158275
cheap saturday now we,1,1.0,9.364391601158275,9.364391601158275
o it looks amazi,1,1.0,9.364391601158275,9.364391601158275
rockin the out of,1,5.0,8.265779312490164,8.265779312490164
ll see you tomorrow,1,1.0,9.364391601158275,9.364391601158275
was nice to meet,1,1.0,9.364391601158275,9.364391601158275
hopefully it ll wake,1,1.0,9.364391601158275,9.364391601158275
having lots of fun,1,1.0,9.364391601158275,9.364391601158275
him on his bday,1,1.0,9.364391601158275,9.364391601158275
cool that you liked,1,1.0,9.364391601158275,9.364391601158275
have a safe journey,1,1.0,9.364391601158275,9.364391601158275
jake got the day,1,1.0,9.364391601158275,9.364391601158275
happy to b home,1,1.0,9.364391601158275,9.364391601158275
s day and to,1,1.0,9.364391601158275,9.364391601158275
am in total love,1,1.0,9.364391601158275,9.364391601158275
night with her folks,1,1.0,9.364391601158275,9.364391601158275
best writing five years,1,1.0,9.364391601158275,9.364391601158275
i m happy for,1,1.0,9.364391601158275,9.364391601158275
to see the sun,1,1.0,9.364391601158275,9.364391601158275
too kind hi sweetie,1,1.0,9.364391601158275,9.364391601158275
be fab fab fab,1,1.0,9.364391601158275,9.364391601158275
going to prom oh,1,1.0,9.364391601158275,9.364391601158275
if you travel soon,1,1.0,9.364391601158275,9.364391601158275
thankyou short stack for,1,1.0,9.364391601158275,9.364391601158275
love this girl she,1,1.0,9.364391601158275,9.364391601158275
the first one to,1,1.0,9.364391601158275,9.364391601158275
gorgeous the weather has,1,1.0,9.364391601158275,9.364391601158275
a second sydney show,1,1.0,9.364391601158275,9.364391601158275
from the dinner party,1,1.0,9.364391601158275,9.364391601158275
good luck in your,1,1.0,9.364391601158275,9.364391601158275
aww bless her give,1,1.0,9.364391601158275,9.364391601158275
morning fella i have,1,1.0,9.364391601158275,9.364391601158275
am chillaxin after a,1,1.0,9.364391601158275,9.364391601158275
s a nice one,1,1.0,9.364391601158275,9.364391601158275
s ugh we still,1,1.0,9.364391601158275,9.364391601158275
fast just for mee,1,1.0,9.364391601158275,9.364391601158275
aw you are and,1,1.0,9.364391601158275,9.364391601158275
see good things in,1,1.0,9.364391601158275,9.364391601158275
slouchy barets its a,1,1.0,9.364391601158275,9.364391601158275
im not i dont,1,1.0,9.364391601158275,9.364391601158275
and she loves the,1,1.0,9.364391601158275,9.364391601158275
have a safe flight,1,1.0,9.364391601158275,9.364391601158275
going to be amazing,1,1.0,9.364391601158275,9.364391601158275
s day dinner out,1,1.0,9.364391601158275,9.364391601158275
but the law is,1,1.0,9.364391601158275,9.364391601158275
loved flowers and she,1,1.0,9.364391601158275,9.364391601158275
taking that cup now,1,1.0,9.364391601158275,9.364391601158275
wow thanks a lot,1,1.0,9.364391601158275,9.364391601158275
you wo nt regret,1,1.0,9.364391601158275,9.364391601158275
your pic that s,1,1.0,9.364391601158275,9.364391601158275
at work yay i,1,1.0,9.364391601158275,9.364391601158275
blogging it s my,1,1.0,9.364391601158275,9.364391601158275
are such a great,1,1.0,9.364391601158275,9.364391601158275
to some entertaining tv,1,1.0,9.364391601158275,9.364391601158275
and it s not,1,1.0,9.364391601158275,9.364391601158275
wan na read the,1,1.0,9.364391601158275,9.364391601158275
the sweetest loveliest thing,1,1.0,9.364391601158275,9.364391601158275
na make it but,1,1.0,9.364391601158275,9.364391601158275
tracks you ll know,1,1.0,9.364391601158275,9.364391601158275
today as i round,1,1.0,9.364391601158275,9.364391601158275
so much for being,1,1.0,9.364391601158275,9.364391601158275
act s new broadway,1,1.0,9.364391601158275,9.364391601158275
can worth some thing,1,1.0,9.364391601158275,9.364391601158275
hopefully all comes in,1,1.0,9.364391601158275,9.364391601158275
almost all grown up,1,1.0,9.364391601158275,9.364391601158275
the invention of television,1,1.0,9.364391601158275,9.364391601158275
was a wonderful day,1,1.0,9.364391601158275,9.364391601158275
with on a cool,1,1.0,9.364391601158275,9.364391601158275
of new moon and,1,1.0,9.364391601158275,9.364391601158275
to do your best,1,1.0,9.364391601158275,9.364391601158275
got math test results,1,1.0,9.364391601158275,9.364391601158275
are al so amazing,1,1.0,9.364391601158275,9.364391601158275
to save some for,1,1.0,9.364391601158275,9.364391601158275
dont cry for me,1,1.0,9.364391601158275,9.364391601158275
student in burbank with,1,1.0,9.364391601158275,9.364391601158275
get back running soon,1,1.0,9.364391601158275,9.364391601158275
every1 its gorgeous out,1,1.0,9.364391601158275,9.364391601158275
worth the sleep depr,1,1.0,9.364391601158275,9.364391601158275
today was the best,1,1.0,9.364391601158275,9.364391601158275
you in soon and,1,1.0,9.364391601158275,9.364391601158275
the site tho maybe,1,1.0,9.364391601158275,9.364391601158275
you have a lot,1,1.0,9.364391601158275,9.364391601158275
my bf that movie,1,29.0,6.656341400056065,6.656341400056065
rocking my baby kitty,1,1.0,9.364391601158275,9.364391601158275
i rockin the recept,1,1.0,9.364391601158275,9.364391601158275
hugs u are an,1,1.0,9.364391601158275,9.364391601158275
everyone may the be,1,1.0,9.364391601158275,9.364391601158275
that would be really,1,1.0,9.364391601158275,9.364391601158275
it ll wake up,1,1.0,9.364391601158275,9.364391601158275
wants see my friends,1,1.0,9.364391601158275,9.364391601158275
you mentioned it last,1,1.0,9.364391601158275,9.364391601158275
might have aced my,1,1.0,9.364391601158275,9.364391601158275
she has a wonderful,1,1.0,9.364391601158275,9.364391601158275
i love the lady,1,1.0,9.364391601158275,9.364391601158275
that car in high,1,1.0,9.364391601158275,9.364391601158275
of your life is,1,1.0,9.364391601158275,9.364391601158275
you guys are so,1,1.0,9.364391601158275,9.364391601158275
the ellipital love my,1,1.0,9.364391601158275,9.364391601158275
wan na be there,1,1.0,9.364391601158275,9.364391601158275
it s sunny outside,1,1.0,9.364391601158275,9.364391601158275
but look at it,1,1.0,9.364391601158275,9.364391601158275
the ballerina family is,1,1.0,9.364391601158275,9.364391601158275
your actions speak volumes,1,1.0,9.364391601158275,9.364391601158275
loving my sunday so,1,1.0,9.364391601158275,9.364391601158275
shall not tweet as,1,1.0,9.364391601158275,9.364391601158275
the episodes haha keep,1,111.0,5.339039910423125,5.339039910423125
it s been nine,1,1.0,9.364391601158275,9.364391601158275
me a happy mother,1,1.0,9.364391601158275,9.364391601158275
really haha have they,1,1.0,9.364391601158275,9.364391601158275
dont wan na impose,1,1.0,9.364391601158275,9.364391601158275
i can vent out,1,1.0,9.364391601158275,9.364391601158275
you very much rex,1,1.0,9.364391601158275,9.364391601158275
have been conquered dish,1,1.0,9.364391601158275,9.364391601158275
u have been dreading,1,1.0,9.364391601158275,9.364391601158275
and might do some,1,1.0,9.364391601158275,9.364391601158275
go to the hospital,1,1.0,9.364391601158275,9.364391601158275
best show of my,1,1.0,9.364391601158275,9.364391601158275
wish your mums a,1,1.0,9.364391601158275,9.364391601158275
and really funny i,1,1.0,9.364391601158275,9.364391601158275
for a massage bo,1,1.0,9.364391601158275,9.364391601158275
would love to help,1,1.0,9.364391601158275,9.364391601158275
the beach its the,1,1.0,9.364391601158275,9.364391601158275
works its whack well,1,1.0,9.364391601158275,9.364391601158275
one day i do,1,1.0,9.364391601158275,9.364391601158275
the cool orignal ones,1,1.0,9.364391601158275,9.364391601158275
you re not annoying,1,1.0,9.364391601158275,9.364391601158275
year the one day,1,1.0,9.364391601158275,9.364391601158275
wow have a safe,1,1.0,9.364391601158275,9.364391601158275
from the progressive commercials,1,1.0,9.364391601158275,9.364391601158275
had a nice mother,1,1.0,9.364391601158275,9.364391601158275
have an amazing week,1,1.0,9.364391601158275,9.364391601158275
delicious stack of pancakes,1,1.0,9.364391601158275,9.364391601158275
it parallel ideas do,1,1.0,9.364391601158275,9.364391601158275
on facebook you just,1,1.0,9.364391601158275,9.364391601158275
aww that is sweet,1,1.0,9.364391601158275,9.364391601158275
look at my next,1,1.0,9.364391601158275,9.364391601158275
run what a great,1,1.0,9.364391601158275,9.364391601158275
in dublin after a,1,1.0,9.364391601158275,9.364391601158275
pretty tired after a,1,1.0,9.364391601158275,9.364391601158275
roadtrip nice driving pai,1,1.0,9.364391601158275,9.364391601158275
gh i liked them,1,1.0,9.364391601158275,9.364391601158275
the one i was,1,1.0,9.364391601158275,9.364391601158275
r y a band,1,1.0,9.364391601158275,9.364391601158275
best one in the,1,1.0,9.364391601158275,9.364391601158275
good i think im,1,1.0,9.364391601158275,9.364391601158275
alone time with your,1,1.0,9.364391601158275,9.364391601158275
starting on monday i,1,1.0,9.364391601158275,9.364391601158275
followers thought of that,1,1.0,9.364391601158275,9.364391601158275
doesn t get in,1,1.0,9.364391601158275,9.364391601158275
would be a good,1,1.0,9.364391601158275,9.364391601158275
let s hope so,1,1.0,9.364391601158275,9.364391601158275
thanks will try to,1,1.0,9.364391601158275,9.364391601158275
really worth watching at,1,1.0,9.364391601158275,9.364391601158275
worth watching at the,1,1.0,9.364391601158275,9.364391601158275
i m hoping these,1,1.0,9.364391601158275,9.364391601158275
please please please think,1,1.0,9.364391601158275,9.364391601158275
e she s awesome,1,1.0,9.364391601158275,9.364391601158275
s gone for tomorrow,1,1.0,9.364391601158275,9.364391601158275
it my little secret,1,1.0,9.364391601158275,9.364391601158275
that you love her,1,1.0,9.364391601158275,9.364391601158275
sick of her so,1,1.0,9.364391601158275,9.364391601158275
and we have your,1,1.0,9.364391601158275,9.364391601158275
priced breakfast real quick,1,1.0,9.364391601158275,9.364391601158275
ve really started something,1,1.0,9.364391601158275,9.364391601158275
i was too was,1,1.0,9.364391601158275,9.364391601158275
such a positive thinker,1,1.0,9.364391601158275,9.364391601158275
wave looks interesting ht,1,1.0,9.364391601158275,9.364391601158275
be with you happy,1,1.0,9.364391601158275,9.364391601158275
just had a great,1,1.0,9.364391601158275,9.364391601158275
will be an amazing,1,1.0,9.364391601158275,9.364391601158275
on right now d,1,1.0,9.364391601158275,9.364391601158275
too cruisey and relaxed,1,1.0,9.364391601158275,9.364391601158275
because reality is finally,1,1.0,9.364391601158275,9.364391601158275
songs are great and,1,1.0,9.364391601158275,9.364391601158275
have an amazing voice,1,1.0,9.364391601158275,9.364391601158275
of roast in the,1,1.0,9.364391601158275,9.364391601158275
i m obsessed with,1,1.0,9.364391601158275,9.364391601158275
s going to disney,1,1.0,9.364391601158275,9.364391601158275
m sure you d,1,1.0,9.364391601158275,9.364391601158275
lol now time to,1,1.0,9.364391601158275,9.364391601158275
love are generally very,1,1.0,9.364391601158275,9.364391601158275
a hot day a,1,1.0,9.364391601158275,9.364391601158275
boy hope you re,1,1.0,9.364391601158275,9.364391601158275
take a look at,1,1.0,9.364391601158275,9.364391601158275
i m fine thx,1,1.0,9.364391601158275,9.364391601158275
not as good as,1,1.0,9.364391601158275,9.364391601158275
would soo make dis,1,1.0,9.364391601158275,9.364391601158275
a nice quiet sunday,1,1.0,9.364391601158275,9.364391601158275
go for it you,1,1.0,9.364391601158275,9.364391601158275
gone for tomorrow come,1,1.0,9.364391601158275,9.364391601158275
the podcast with this,1,1.0,9.364391601158275,9.364391601158275
a great deal of,1,1.0,9.364391601158275,9.364391601158275
nt stop my bliss,1,1.0,9.364391601158275,9.364391601158275
headache is gone thank,1,1.0,9.364391601158275,9.364391601158275
look hot in your,1,1.0,9.364391601158275,9.364391601158275
mother s day mummy,1,1.0,9.364391601158275,9.364391601158275
good conversation thanks bro,1,1.0,9.364391601158275,9.364391601158275
all the followfriday recos,1,1.0,9.364391601158275,9.364391601158275
i love u sgb,1,1.0,9.364391601158275,9.364391601158275
horses of the tls,1,1.0,9.364391601158275,9.364391601158275
get an unexpected graduation,1,1.0,9.364391601158275,9.364391601158275
not fly off to,1,1.0,9.364391601158275,9.364391601158275
weekend with one more,1,1.0,9.364391601158275,9.364391601158275
wait to meet my,1,111.0,5.339039910423125,5.339039910423125
me too we miss,1,1.0,9.364391601158275,9.364391601158275
conquered dish land is,1,1.0,9.364391601158275,9.364391601158275
be a good place,1,3.0,8.67124442059833,8.67124442059833
you need to relax,1,1.0,9.364391601158275,9.364391601158275
that s awesome of,1,1.0,9.364391601158275,9.364391601158275
nothin better then ridin,1,1.0,9.364391601158275,9.364391601158275
heads bigger than yours,1,1.0,9.364391601158275,9.364391601158275
so far so good,1,1.0,9.364391601158275,9.364391601158275
being such a big,1,1.0,9.364391601158275,9.364391601158275
i seriously need to,1,1.0,9.364391601158275,9.364391601158275
came back with the,1,1.0,9.364391601158275,9.364391601158275
you al have a,1,1.0,9.364391601158275,9.364391601158275
will that be she,1,1.0,9.364391601158275,9.364391601158275
in the sixth form,1,1.0,9.364391601158275,9.364391601158275
i ll let you,1,1.0,9.364391601158275,9.364391601158275
week off least i,1,1.0,9.364391601158275,9.364391601158275
blogtv was fun ca,1,1.0,9.364391601158275,9.364391601158275
same travel safely we,1,1.0,9.364391601158275,9.364391601158275
nt wan na wake,1,1.0,9.364391601158275,9.364391601158275
the climb and loves,1,1.0,9.364391601158275,9.364391601158275
book totally worth the,1,1.0,9.364391601158275,9.364391601158275
its all good fun,1,1.0,9.364391601158275,9.364391601158275
what a fantastic sound,1,1.0,9.364391601158275,9.364391601158275
love denny crane he,1,1.0,9.364391601158275,9.364391601158275
go to the mcfly,1,1.0,9.364391601158275,9.364391601158275
