,Unnamed: 0,textID,text,selected_text,sentiment
3333,8239,dbb159d94c,omg a rat... ewwwww. omg i cant wait for tha marra.. so ecxcited. annabel cant go tho,omg a rat eww omg i cant wait for tha marra so ecxcited annabel cant go tho,neutral
3334,8240,8c20777a68,at work  then back to my baby's house,at work then back to my baby s house,neutral
3335,8242,a30cf55cd0, the only thing is I'm not a chocolate fan  but the thought was yhere,the only thing is i m not a chocolate fan but the thought was yhere,neutral
3336,8245,072064864c,"I can't go out when my heart is home sick  even if it is my bday, family health comes 1st",i ca nt go out when my heart is home sick even if it is my bday family health comes,neutral
3337,8248,d8de266e5b,said final farewells to roommate.  almost finished packing then it's dc or bust on the 3rd. california: i divorce you x 3!,said final farewells to roommate almost finished packing then it s dc or bust on the california i divorce you x,neutral
3338,8252,be9d13a65c," go to vegas, but don't spend all ur money!!!!",go to vegas but do nt spend all ur money,neutral
3339,8254,a989ada633,finished a whole box of ice cream,finished a whole box of ice cream,neutral
3340,8259,6de5f455df, awww my trini no esata bien bendito  too bad i cant fly in and make u feel better,too bad i cant fly in and make u feel better,neutral
3341,8262,a1bda541fd, yep,yep,neutral
3342,8263,564a606a5c,I am having a pretty good time at work talking **** with one on  the gymnastics gils,i am having a pretty good time at work talking with one on the gymnastics gils,neutral
3343,8265,61ee10555d, mothers day pak...,mothers day pak,neutral
3344,8270,daced5469d,The Renegades last day was today and...well... he's gone... didn't catch him  Gutted... Closest he came to Greenock was Kilmacolm!,the renegades last day was today and well he s gone did nt catch him gutted closest he came to greenock was kilmacolm,neutral
3345,8283,bf54c43db4,At the dr office for abbie's second round of shots...,at the dr office for abbie s second round of shots,neutral
3346,8287,35469bc08d,jazzy we should be in vegas w A team,jazzy we should be in vegas w a team,neutral
3347,8289,951960a629,I thought there was more Fanta in my can than there was,i thought there was more fanta in my can than there was,neutral
3348,8291,44d2f5ce94,I'm sad Twits!  I'm going to miss  musiq soulchild and anthony hamilton! Ugggghhhh I LOVE them!,i m sad twits i m going to miss musiq soulchild and anthony hamilton ugghh i love them,neutral
3349,8295,c54fafc423,"_Mary_Typhoid Are you coming to the wedding?  I want all of his friends to be there?     Right, sugar?",are you coming to the wedding i want all of his friends to be there right sug,neutral
3350,8297,938186d71c, Yey! holiday Monday in Uk today ... have a chilled day,yey holiday monday in uk today have a chilled day,neutral
3351,8298,c8fe93abf7, hey  how are you?  x,hey how are you,neutral
3352,8305,94bf29f7f1,"I'm in tantra, anyone from kirki will know how sad this is, I'm drowning my sorrows ;)",i m in tantra anyone from kirki will know how sad this is i m drowning my sorrows,neutral
3353,8308,0da29ca73f,sleep time  big/little lunch tomorrow at olive garden,sleep time lunch tomorrow at olive garden,neutral
3354,8312,122ce74315,"_Cordon LOL, you're welcome",lol you re welcome,neutral
3355,8314,06cad97de6, If only we could ever actually be allowed to stay here and do that,if only we could ever actually be allowed to stay here and do that,neutral
3356,8319,3bdce9fa8e,posted a few pics of my college on my myspace www.myspace.com/katieheidie,posted a few pics of my college on my myspace URL,neutral
3357,8321,f3b81c3a12,morning to all,morning to all,neutral
3358,8322,86a8851691,"Off to work again. Yo ho, Yo ho, another day at the hell hole",off to work again yo ho yo ho another day at the hell hole,neutral
3359,8327,5c43dd8dc4,Loads of little jobs to do today.  Going to be playing walking themed music today from BrickMan,loads of little jobs to do today going to be playing walking themed music today from brickman,neutral
3360,8328,04d529a0ae,The sun is wonderful but makes me feel incredibly fat.. The less clothes and more exposure thing  today I diet. Again......,the sun is wonderful but makes me feel incredibly fat the less clothes and more exposure thing today i diet again,neutral
3361,8333,302428f0e1,Checked if there's a new comment on friendster!,checked if there s a new comment on friendster,neutral
3362,8335,791899e5b8,look how   choke on this **** talks to me,look how choke on this talks to me,neutral
3363,8337,9389b2e59d," LOL. dood, i love you and miss you.",i love you and miss you,neutral
3364,8343,cecf5826a8," Boo, on both counts.",boo on both counts,neutral
3365,8349,e0d7d7f739, heyy are you ok...? i know it sucks having her in you dorm... but i assure you it will be ok,heyy are you ok i know it sucks having her in you dorm but i assure you it will be ok,neutral
3366,8350,a0b3d64fa6,"&quot;Bad words are a crutch, they lead to tattoos and peircings!&quot;  Hahahaha!",quot bad words are a crutch they lead to tattoos and peircings quot,neutral
3367,8355,fb6c9f0a9e,i should be &quot;bus stalking&quot; right now..i soo wish i were still meeting  today,i should be quot bus stalking quot right now i soo wish i were still meetin,neutral
3368,8356,f82dcd0460,"haircut as short as possible, even change color , new me",haircut as short as possible even change color new me,neutral
3369,8358,a860dd0243,Aww what a sunny day! Tasty barbeque with the family (: Got bad sunburn though,aww what a sunny day tasty barbeque with the family got bad sunburn though,neutral
3370,8361,582abf3fd5, .. IN SWEATERS,in sweaters,neutral
3371,8369,c93e8eff10,i wanna go home,i wan na go home,neutral
3372,8372,18628be7b7,"#SanctuarySunday  yay for #Sanctuary, I may watch Requiem after breakfast!",sanctuarysunday yay for sanctuary i may watch requiem after breakfast,neutral
3373,8374,d03e5b3fb7, yeah but i missed it 2nite,yeah but i missed it,neutral
3374,8375,487edf5617,well here i go off to work,well here i go off to work,neutral
3375,8376,6e9c42d2b9," can't.  wish I was sleeping. Gotta be at work in less than 4 hours... Wait, what're u doing up???!",ca nt wish i was sleeping got ta be at work in less than hours wait what re u doing up,neutral
3376,8379,fb2710ea73,still on the train goin 2 the southside!,still on the train goin the southside,neutral
3377,8383,f4f0b27d51,mmm  eating tostitos &amp;&amp; piknik with spinach dip from S&amp;R. &lt;3,mm eating tostitos amp amp piknik with spinach dip fr,neutral
3378,8386,f3c809719d,http://twitpic.com/4j9eo this is  how it looks at nights,this is how it looks at nights,neutral
3379,8388,15256adda7, I'm waiting for it so I can get back to Nambu which stopped working on 10.5.7  (for me),i m waiting for it so i can get back to nambu which stopped working on for me,neutral
3380,8389,2b25ed113e,I made an animated holiday card thingy. http://is.gd/yjpq - Shh. Don't tell mom yet. It's a surprise.,i made an animated holiday card thingy URL shh do nt tell mom yet it s a surprise,neutral
3381,8390,72bafdda6a, I was born there,i was born there,neutral
3382,8392,5b34c6a158," no, i do better with people i don't know   you're going to chiodos tonight, right? just kill something for me.",no i do better with people i do nt know you re going to chiodos tonight right just kill something for me,neutral
3383,8393,146f50bbd2," Bandung, my hehe but I'm home now",bandung my hehe but i m home now,neutral
3384,8397,d78480b629,At work but punchy due to two early morning pager events.,at work but punchy due to two early morning pager events,neutral
3385,8399,ffbd34790c, on my way,on my way,neutral
3386,8401,037a0eb3df,they tryna get me 2 sing on mic n i said NO NO NOOOOOOOO,they tryna get me sing on mic n i said no no noo,neutral
3387,8403,0383cacfae,"Has got the slow cooker going, now just to get ready for work",has got the slow cooker going now just to get ready for work,neutral
3388,8411,a89e10a3b5," My day was cool, a lil twisted...  I won't spam twitter like I did last week tho.",my day was cool a lil twisted i wo nt spam twitter like i did last week tho,neutral
3389,8413,2293318246,"is it too late to jump on a plane to Richmond, VA and go to the Conditions concert?! ...i think that's a yes  boo my life. and ohio.",is it too late to jump on a plane to richmond va and go to the conditions concert i think that s a yes boo my life and ohio,neutral
3390,8415,e1120cc659, Yeah I replied!! I meant to take a photo of my drink but I was laaazy and didnt'  x,yeah i replied i meant to take a photo of my drink but i was laazy and didnt,neutral
3391,8421,e9d903f9aa, I'll be listening!,i ll be listening,neutral
3392,8425,531fe402e7,Just started raining in earnest... guess golf is off for today...,just started raining in earnest guess golf is off for today,neutral
3393,8428,8c2214f7c9,Angus down 3-1 in first set     http://yfrog.com/10jsepj,angus down in first set URL,neutral
3394,8429,2619ebd945, I go into the room for the first time in weeks and you're off cleaning,i go into the room for the first time in weeks and you re off cleaning,neutral
3395,8436,5a9100dc51,went to the doctors for a physical (including blood work -_-) and the eye doctors for new glasses.,went to the doctors for a physical including blood work and the eye doctors for new glasses,neutral
3396,8437,48d27a58fe,where is the sunshine...the only thing i see are clouds...,where is the sunshine the only thing i see are clouds,neutral
3397,8439,b67bd8f9d1,_ i guess we will wait &amp; see..,i guess we will wait amp se,neutral
3398,8440,11a4b1d005," Well aren't you just the kindest people in the world  Unfortunately, I have no such enquiries!",well are nt you just the kindest people in the world unfortunately,neutral
3399,8441,eef357a167,I'm gonna cryyy!!! My car looked so good clean and its **** raining!?! I always do this...wash it right before it rains,i m gon na cryy my car looked so good clean and its raining i always do this wash it right before it rains,neutral
3400,8443,c2bfbeac47, (OOC: -we'll do it.  ),ooc we ll do it,neutral
3401,8447,9d76d0e90b,he calls me bella,he calls me bella,neutral
3402,8452,3746fe8192, 7pm? So early. Dat's 4pm my time.,so early dat s my time,neutral
3403,8459,66340e4f32, Thanxx for following me,thanxx,neutral
3404,8465,504cbed5f4,bye for now people .,bye for now people,neutral
3405,8466,db401769c1,"It's 4pm Friday, he left at 6am Thursday.... surely he should be there now",it s friday he left at thursday surely he should be there now,neutral
3406,8474,58fdd3cd6b," heh, i meant differences between b3 and b4",heh i meant differences between b3 and b4,neutral
3407,8475,bb8d6194fa, I can give you the contact of the person who makes those cheesecakes!,i can give you the contact of the person who makes those cheesecakes,neutral
3408,8479,e232412ae5," Never touched a drop, me!",never touched a drop me,neutral
3409,8485,99d9555ffd, &quot;Thank god you didn't go **** until after you had me...&quot;,quot thank god you did nt go until after you had,neutral
3410,8491,3969b105a0,Leaving SF soon. I just might cry.,leaving sf soon i just might cry,neutral
3411,8492,49455ca3cf,"Looking for desktop twitter app that will actually let you access URLs, any suggestions? I liked Twittle but no linking",looking for desktop twitter app that will actually let you access urls any suggestions i liked twittle but no linking,neutral
3412,8493,9578cd7fe3,Ok so Jeff looks like he has a black eye!!,ok so jeff looks like he has a black eye,neutral
3413,8497,1adc395b28, indeed,indeed,neutral
3414,8502,dcc26e121a, Yayyyyyyyyyyy!!!!! but thats sp far away!,yayy but thats sp far away,neutral
3415,8504,8d6ad29489,_Call awww i wish i could but i have no talking minutes,aww i wish i could but i have no talking minutes,neutral
3416,8508,65fea7aeef,turning in.  it's been a loooong day.  just got my new US edition Esquire so going to fantasize that I could one day look like Megan Fox.,turning in it s been a loong day just got my new us edition esquire so going to fantasize that i could one day look like megan fox,neutral
3417,8510,3da86f9809,I've just realised - 400 FOLLOWERS! YAY!  ****,i ve just realised followers yay,neutral
3418,8511,78957c7648,_i_am_jes YAY! congrats! i'm afraid to check my grades!,yay congrats i m afraid to check my grades,neutral
3419,8512,8191ab9164,heyya people!,heyya people,neutral
3420,8513,b4e91ab0d4, Nooooo get on now! Haha i'll be gone later,noo get on now haha i ll be gone later,neutral
3421,8514,a6ffb4470a,waiting on the cue for kenny,waiting on the cue for kenny,neutral
3422,8518,5e13a993c5, Lol read me like a book,lol read me like a book,neutral
3423,8522,132f15a855,Hey hey get tickets to ALL TIME LOW when they're in Aussie kay. www.myspace.com/destroyalllines Yup. Go there get tickets,hey hey get tickets to all time low when they re in aussie kay URL yup go there get tickets,neutral
3424,8528,e65268ad17,_76 haha.  weird?!?  no sunshine for us,haha weird no sunshine for us,neutral
3425,8529,f7904730f7,I hate Windows.  I miss my lovely Ubuntu   I'm such a nerd haha,i hate windows i miss my lovely ubuntu i m such a nerd,neutral
3426,8530,4bc6cc4b69,"is having a profitable day!  Looking forward to Sunday...gonna be a great day -- sad, too, because it's the 5th graders last day!",is having a profitable day looking forward to sunday gon na be a great day sad too because it s the graders last day,neutral
3427,8531,7d5bb2419b,Threee WORDS . . . YOUTUBE BAMBOOZLE SHOW,three words youtube bamboozle show,neutral
3428,8533,2f141f461c,i thought it was already winter. turns out winter has even started,i thought it was already winter turns out winter has even started,neutral
3429,8536,8aab9d8a17,  i think its like 1million degrees here &lt;3,i think its like degrees here l,neutral
3430,8541,4a3e15e1a5, take a medicine,take a medicine,neutral
3431,8545,a93577c299,  Cloud Croatian Apartments,cloud croatian apartments,neutral
3432,8546,45c36b5e05,_Aston Still looking  I filled out quite a few applications last week and once I get home I'll continue.,still looking i filled out quite a few applications last week and once i get home i ll continue,neutral
3433,8550,51369ec84e, now theres a thought .... do you still get goldfish at the fair ?? not seen them for years,now theres a thought do you still get goldfish at the fair not seen them for years,neutral
3434,8555,8fd3eeca66,Instant Internet Marketing EMPIRE! + *BONUS* recoup your investment in 24 hours or less  http://megaredpacket.com/?aff_id=7891,instant internet marketing empire bonus recoup your investment in hours or less,neutral
3435,8556,c8c3ef8aaf, u don't love me  no follow..how was your night? ;-),u do nt love me no follow how was your night,neutral
3436,8561,c44618b134,I don't want to go to the 3-hour lecture,i do nt want to go to the lecture,neutral
3437,8571,9aaaea12c7,"This is my new College project, i just wanted to share it  Hey Mr Bartender - College Project http://bit.ly/Ba3Nf",this is my new college project i just wanted to share it hey mr bartender college project URL,neutral
3438,8573,0bfe445bae,brought the SF fog to LA,brought the sf fog to la,neutral
3439,8574,0fe86fc464, where are you going tonight?!,where are you going tonight,neutral
3440,8578,a56496719d, --- has demi ever replied to you? Coz I haven't got any...,has demi ever replied to you coz i have nt got any,neutral
3441,8582,a8b028ad93,"im just dreamin out loud, i cant have you for mine and i know it",im just dreamin out loud i cant have you for mine and i know it,neutral
3442,8584,abbb5ae185,craving a king sized snickers,craving a king sized snickers,neutral
3443,8586,2d420214f4, I know! But I still want to see it,i know but i still want to see it,neutral
3444,8594,cc8cb91b37,coffee and gym... starting the day off right!!,coffee and gym starting the day off right,neutral
3445,8595,dc027078a1, me.  confused about a guy...he's great but why am I pushing him away?,me confused about a guy he s great but why am i pushing him away,neutral
3446,8597,69db8f3c7e,well paisley has one of those cone things around her head...SO funny but I feel bad for her,well paisley has one of those cone things around her head so funny but i feel bad for her,neutral
3447,8600,19da5d683d, When does it close? I didn't think it'd been running that long? I still haven't had chance to see it!,when does it close i did nt think it d been running that long i still have nt had chance to see it,neutral
3448,8602,4dcf30f88a,_harris  There were way more than two! Ten hours of real-ale takes it out of you,there were way more than two ten hours of realale takes it out of you,neutral
3449,8603,15575a8277,"David Mitchell's presenting 'Have I Got News For You' tonight &lt;3 I love him! I think he's ace &lt;3 On another note, **** this headache",i love him i think he s ace lt on another note this head,neutral
3450,8606,87efe64868,"i have the biggest headache right now, i washed my hair wif mum's shampoo and now it's gross  i like my shampoo way better",i have the biggest headache right now i washed my hair wif mum s shampoo and now it s gross i like my shampoo way better,neutral
3451,8609,755a0e11ab,There is one million people @ the DMV today.....,there is one million people the dmv today,neutral
3452,8611,b63ed6da62,eating ice cream and then getting ready for graduation.,eating ice cream and then getting ready for graduation,neutral
3453,8615,e4c90eab17,Wishing I could see N*E*R*D headline @ Fest at DePaul tonight,wishing i could see n e r d headline fest at depaul tonight,neutral
3454,8620,9b5acf25d6,"just woke up..busy busy busy 2day...bake bbyshower cupcakes and jays bday cake, bleach hair again &amp; see my boo",just woke up busy busy busy bake bbyshower cupcakes and jays bday cake bleach hair again amp see my bo,neutral
3455,8622,b6d6bc6ca1," I would if I was drivin :\ hahaha. but get me a Carol C. Special, yeah?",i would if i was drivin hahaha but get me a carol c special yeah,neutral
3456,8623,dcefaf27f5, Don't we all!,do nt we all,neutral
3457,8624,2a9d72ee1c,9. shopping 10. Latte with my sis 11. Friday- Meets at the FAU 12. Fire- Steet- Party  13. slowmotion in the park 13. partying my bday,shopping latte with my sis friday meets at the fau fire steet party slowmotion in the park partying my bday,neutral
3458,8625,ce0a7899e3,summer clothes panic over..I see rain clouds !!  still going swimming though..I'm feeling in a holiday mood,summer clothes panic over i see rain clouds still going swimming though i m feeling in a holiday mood,neutral
3459,8626,cc07fd0b61,"Day 2 of back to work , Day 1 went allllllllright I was only exposed to the swine flu for 8 hours so thats ok I think? Just wash my hands",day of back to work day went allright i was only exposed to the swine flu for hours so thats ok i think just wash my hands,neutral
3460,8627,987d444425, you have to follow me before i can dm ya,you have to follow me before i can dm ya,neutral
3461,8628,37965e5ae2, Hey  Did you have a good weekend buddy?,hey did you have a good weekend buddy,neutral
3462,8629,074f5c204c, I can't really say much because none of it is set in stone.. but I'm planning a charity concert for Cystic Fibrosis,i ca nt really say much because none of it is set in stone but i m planning a charity concert for cystic fibrosis,neutral
3463,8630,20901c790d,The trains turned into a microwave,the trains turned into a microwave,neutral
3464,8634,6c0e2fd56e, If you haven't changed your mind by mid-June then you can have one  x,if you have nt changed your mind by midjune then you can have one,neutral
3465,8635,246df0116d, its cuz you love me. dont make me sad,its cuz you love me dont make me sad,neutral
3466,8636,974c1a5e0a,I went green yesterday and I was out so I missed it  do I get another certificate????,i went green yesterday and i was out so i missed it do i get another certificate,neutral
3467,8640,277e9491c5,Holy cheese sending things to the motherland is muy caro,holy cheese sending things to the motherland is muy caro,neutral
3468,8641,676e46d84d,"This really sucks, I'm supposed to be home in a couple of days and I'm not  I hate borders and visa's.",this really sucks i m supposed to be home in a couple of days and i m not i hate borders and visa s,neutral
3469,8645,0835deb0d0,I say it's in the cards.,i say it s in the cards,neutral
3470,8651,ef46802d90,listening to the cat snore,listening to the cat snore,neutral
3471,8652,98ef1f1851,working till 5....why are they playing miley cyrus on the company radio and not adele?,working till why are they playing miley cyrus on the company radio and not adele,neutral
3472,8653,364019a5d9,bye bye South Beach....u never let me down,bye bye south beach u never let me down,neutral
3473,8658,0f99e47e00,"I just put my computer up on craigslist. I've had the same case, monitor, and speakers for over 5 years.",i just put my computer up on craigslist i ve had the same case monitor and speakers for over years,neutral
3474,8662,8de21d0f41,I didn't find my dress,i did nt find my dress,neutral
3475,8664,50e7258698,skyping with katie  &amp; Allison yeah boy katies mom mooned us,skyping with katie amp allison yeah boy katies mom mooned,neutral
3476,8666,7753371e17," hiya, hows your week been?? just tried to DM you but your not following!  x",hiya hows your week been just tried to dm you but your not following,neutral
3477,8670,f78e1525a6,"I have myself barely 4 hrs of sleep and the Lord blessed me with what feels like 8, but it came with a sore throat  pumpin out this paper!",i have myself barely hrs of sleep and the lord blessed me with what feels like but it came with a sore throat pumpin out this paper,neutral
3478,8671,c225e9d712," hows the peas doin? if you meet them, tell them i said hello",hows the peas doin if you meet them tell them i said hello,neutral
3479,8676,0462b79deb,Why am I limited to only being able to sync with 1 MS Exchange account on iPhone?  ... same goes for Outlook. Why... http://bit.ly/etB8H,why am i limited to only being able to sync with ms exchange account on iphone same goes for outlook why URL,neutral
3480,8678,c01cebbb0f,_phillips She says yes  shall we say 6:30?,she says yes shall we say,neutral
3481,8680,1c9de7ae19,Editing all the photos I took at my brothers soccer game. He's got a lot of work to do as a coach.,editing all the photos i took at my brothers soccer game he s got a lot of work to do as a coach,neutral
3482,8681,d50d8a9afe," it actually is ;) According to all the retweets, at least!",it actually is according to all the retweets at least,neutral
3483,8682,b763ad40ad," polyester, protester, quester, semester, sequester...hope this helps",polyester protester quester semester sequester hope this helps,neutral
3484,8686,038dc1dce1, I hear you sister!!    Same here.,i hear you sister same her,neutral
3485,8691,8866882869,Soooooooooo glad to learn that Farrells ice cream parlor is staging a comeback in So. Cal -- too bad it's in the Mission Viejo mall,soo glad to learn that farrells ice cream parlor is staging a comeback in so cal too bad,neutral
3486,8694,e570711aaa,its almost lunch time for you,its almost lunch time for you,neutral
3487,8696,17c8c317f0,"Scream just played on my iPod. First thing that comes to mind, BEAR MACHINEEEEE!!!! Lol",scream just played on my ipod first thing that comes to mind bear machinee lol,neutral
3488,8698,78e0cf049d,All ready for costume making! But... there's no one here...!,all ready for costume making but there s no one here,neutral
3489,8699,74009f3afd," happy birthday, amber! hope it's a great one...and - you're far away from thirty...shhh...you're making us 29'ers feel sad!",happy birthday amber hope it s a great one and you re far away from thirty shh you re making us feel sad,neutral
3490,8703,97e08ad061," errr ok, most people have their espressos in the morning, ice latte at noon and warm latte in the evening!",err ok most people have their espressos in the morning ice latte at noon and warm latte in the evening,neutral
3491,8704,1fbeafd0bf, Is that why your blog is set to private?,is that why your blog is set to private,neutral
3492,8706,823122597e, mean,mean,neutral
3493,8709,8ac3e8585c," it involves posting your thoughts and reading others mr.bean. You got a new number btw, had no txts back from you?",it involves posting your thoughts and reading others mr.bean you got a new number btw had no txts back from you,neutral
3494,8710,73415b921c,Ok so any ideas of what to do tomorrow to make it fun? Cause i dont know what to do,ok so any ideas of what to do tomorrow to make it fun cause i dont know what to do,neutral
3495,8712,a62c8b0a01, Hey Charicee! How are u? Are you going to come to Italy again? please tell me yes,hey charicee how are u are you going to come to italy again please tell me yes,neutral
3496,8715,62fb91d2e2," sorry 2 hear albert isnt well? dont know whole story, so i'll keep ya'll both in my prayers. (((hugs))) 2 u both!",sorry hear albert isnt well dont know whole story so i ll keep ya ll both in my prayers hugs u both,neutral
3497,8718,cc7a4083e8, No!  I in fact made sure that cookie was never delivered.,no i in fact made sure that cookie was never delivered,neutral
3498,8719,9e504aea87,done with the dentist until November,done with the dentist until november,neutral
3499,8722,05a555d96d, Till then ..Ice Cream!,till then ice cream,neutral
3500,8723,2faeedf48c,"Sometimes I hate myself, but that's normal so I don't worry bout it",sometimes i hate myself but that s normal so i do nt worry bout it,neutral
3501,8733,640ae59ce3, I'll give u an icecream ?,i ll give u an icecream,neutral
3502,8734,3fde8e7e99,"and egg whites, with 7 grain toast. YUP!",and egg whites with grain toast yup,neutral
3503,8738,4117fe27e1,I dont think he's ganna text me.,i dont think he s ganna text me,neutral
3504,8749,08f591b423," Um...no  We will most likely be inside a lot, maybe the skirt will work!",um no we will most likely be inside a lot maybe the skirt will work,neutral
3505,8759,365cb24559,I Need a freaking adventure.,i need a freaking adventure,neutral
3506,8760,dd2353a701,sitting at the chevy dealership in utah waiting for the van to be fixed,sitting at the chevy dealership in utah waiting for the van to be fixed,neutral
3507,8761,e21e452b8a," No offense taken..!  Just one of my many controversial views, I guess!",no offense taken just one of my many controversial views i guess,neutral
3508,8763,8e0a0ffbe1,just got home from work.... and is chugging down a big bottle of apple juice.,just got home from work and is chugging down a big bottle of apple juice,neutral
3509,8767,54dcf3943c, http://onoir.com try to go if you can. I tell everyone who goes to Montreal to check it out. Even people who live there,URL try to go if you can i tell everyone who goes to montreal to check it out even people who live there,neutral
3510,8768,a964f9caec,Awwww poor biggie...he puked on me in the car. Even though I had the air conditioning on FULL blast...I think it was the heat  He' ok now,aww poor biggie he puked on me in the car even though i had the air conditioning on full blast i think it was the heat he ok now,neutral
3511,8771,e59f2dd774, PH and I are having a macaron smackdown...except he is not aware of it...It's all being played out in my head,ph and i are having a macaron smackdown except he is not aware of it it s all being played out in my head,neutral
3512,8772,1848ee74fe, -- yeahhh u wasnt thereeeeeeeeeee,yeahh u wasnt theree,neutral
3513,8776,825f9780d9," logically, yes. i just have to find one though. always seem to see them beside motorways when you cant stop",logically yes i just have to find one though always seem to see them beside motorways when you cant stop,neutral
3514,8778,9c2c176eaf,to atl in the morning then back to Clemson,to atl in the morning then back to clemson,neutral
3515,8780,17d1670529, is enough time!! (if i get into VIP!) but i know that doesn't make up for it  at least they'll have each other!,is enough time if i get into vip but i know that does nt make up for it at least they ll have each other,neutral
3516,8783,d45a742775,_wx it looks like it did in Ohio after a tornado hit.,it looks like it did in ohio after a tornado hit,neutral
3517,8785,fa87f21b8d,Of back off other peoples he can only have one stalker,of back off other peoples he can only have one stalker,neutral
3518,8792,25f38d12ae, I no  i wanna move to america!!!!!!!!!!!!!!!,i no i wan na move to america,neutral
3519,8794,5481448e66,My back is killing me...  It won't keep me from dropping it low...hope I got someone to pick it back up tho... LOL,my back is killing me it wo nt keep me from dropping it low hope i got someone to pick it back up tho lol,neutral
3520,8795,2034d6dcb2, yes ma'am u do have a pretty smile. but you also won't eat chipotle with me.,yes maam u do have a pretty smile but you also wo nt eat chipotle with me,neutral
3521,8803,b8876dfa3e,says gots my mom a digital picture frame bout to scan pics of her wedding n all that mushy stuff  http://plurk.com/p/su3eq,says gots my mom a digital picture frame bout to scan pics of her wedding n all that mushy stuff,neutral
3522,8806,8fa66ed891," MY FAV. SONG IS UH...honestly, its rude for u to make us choose.  lol I love 'em all!",my fav song is uh honestly its rude for u to make us choose lol i love em all,neutral
3523,8808,6b12692b8d,Has lost his vocie and Adele is laughing at me LOL and still wondering why I'm in college on me week off,has lost his vocie and adele is laughing at me lol and still wondering why i m in college on me week off,neutral
3524,8809,7cf44f0b8b,"Hey,  I'll be in sa then  maybe if we cross highways we can grab lunch?",hey i ll be in sa then maybe if we cross highways we can grab lunch,neutral
3525,8813,c245a9e050, ah allergies  you must be sleeping walking at work!,ah allergies you must be sleeping walking at work,neutral
3526,8815,18418da3ea,_ - hey there.    How was your day?,hey there how was your day,neutral
3527,8816,0b2c0c6522, Yes! Join us! All we require is a cupcake donation...,yes join us all we require is a cupcake donation,neutral
3528,8820,ef420f43fe,Driving to work running late like always..... No time for starbucks,driving to work running late like always no time for starbucks,neutral
3529,8821,5a1653eae7,I'll have to take a picture of the moon tomorrow night  not gonna happen today :/,i ll have to take a picture of the moon tomorrow night not gon na happen today,neutral
3530,8822,61c26f57a8, I gave you a big mention on The GodTalk Radio show last night....last segment of the first hour. Podcast format avail soon,i gave you a big mention on the godtalk radio show last night last segment of the first hour podcast format avail soon,neutral
3531,8823,2ece2e6bf2,home for the night to hang out with my mom and study,home for the night to hang out with my mom and study,neutral
3532,8826,d0024ff498, lol we should start a group lol the **** sisters,lol we should start a group lol the sisters,neutral
3533,8827,11df97d036,  do you remember them all.... do not take that as a challenge to!,do you remember them all do not take that as a challenge to,neutral
3534,8829,2a76996986,night night twitter world. [still cant believe the thomas thing  tomorrow's gunna be FUN/SAD],night night twitter world still cant believe the thomas thing tomorrow s gunna be,neutral
3535,8830,4e88d602cc, not having your lights on concerns me! Lol! Stay safe!,not having your lights on concerns me lol stay safe,neutral
3536,8832,9a0399f45a,"Just got Skyfire (http://get.skyfire.com/).  Firts impressions, it looks good but it's a little too memory hungry for my ageing HTC TyTN",firts impressions it looks good but it s a little too memory hungry for my ageing htc tytn,neutral
3537,8833,6d3a38fd86,Off to rehearsal for the Rob DeLucca thingy next month. Nothing like learning new songs last minute,off to rehearsal for the rob delucca thingy next month nothing like learning new songs last minute,neutral
3538,8835,bf10294a83, u just got me real excited cause i thought teniece was on twitter...,u just got me real excited cause i thought teniece was on twitter,neutral
3539,8840,8ba7a1720e," and by the way it's short stack, not sway sway  sway sway baby is a song of theirs",and by the way it s short stack not sway sway sway sway baby is a song of theirs,neutral
3540,8847,f8df13b212,forgot about my old twitter account please follow itsjeff i will stop this account soon...i prefer the address that doesnt have my age,forgot about my old twitter account please follow itsjeff i will stop this account soon i prefer the address that doesnt have my age,neutral
3541,8848,3d208b8e59,"i want to wake up early, and get a coffee tomorrow (today) !  it's going to be a busyy day! but have to keep writing.. booo whoo!",i want to wake up early and get a coffee tomorrow today it s going to be a busyy day but have to keep writing boo whoo,neutral
3542,8851,03e3bc0774,Go to school :/ Reviens ï¿½ 15h30,go to school,neutral
3543,8852,aaf0834138,Guess I'll be running in a little bit. Accidentally fell asleep,guess i ll be running in a little bit accidentally fell asleep,neutral
3544,8856,080b93a03d, Go to main settings page for iPhone and scroll down - you will see it,go to main settings page for iphone and scroll down you will see it,neutral
3545,8860,a634e00b45, why you will so little time in rio de janeiro? forgive babelfish!,why you will so little time in rio de janeiro forgive babelfish,neutral
3546,8861,a99ebc9c3f,just woke up with a cat in my face  haha,just woke up with a cat in my face haha,neutral
3547,8862,7c4b85d131,"How would we get thousand battlegrounds  #battleground, I mean we don't even know how could we reach which number to make it trending tpc",how would we get thousand battlegrounds battleground i mean we do nt even know how could we reach which number to make it trending tpc,neutral
3548,8863,16de683698,"  I've already done my washing, I have a spring in my step this morning",i ve already done my washing i have a spring in my step this morning,neutral
3549,8867,b7694fbc1b,"_kryptik the usual... applications, checking statuses, reading stuff that's ... wel... not arbit  etc",the usual applications checking statuses reading stuff that s wel not arbit etc,neutral
3550,8868,bc67361aa6,The only way I'll feel safe is when he's finally in jail where his stalker **** belongs!,the only way i ll feel safe is when he s finally in jail where his stalker belongs,neutral
