,Unnamed: 0,textID,text,selected_text,sentiment
3302,3302,f4f2d57a7f,Margaritas with my Momo. I've missed her.,missed,negative
3303,3303,650374fc21," Yup, everything's there.",yup everything s there,neutral
3304,3304,650b8c1d80, im following because of   yaaaaaay conor!,im following because of yaay conor,neutral
3305,3305,2d8486baf2, hmm Have to admit was a good episode and his man bag was rather fetching,good,positive
3306,3306,f833250231,I spent an hour this morning going through yearbooks to see when each senior started to Harleton. My speech will be so boring.,will be so boring,negative
3307,3307,5dea556893,Winding Down for the night. Rode the duc home from a B.B.Q. at my pops house. Time to pass out as soon as the adrenaline wears off!!!,winding down for the night rode the duc home from a b.b.q at my pops house time to pass out as soon as the adrenaline wears off,neutral
3308,3308,d38cfe0172, I can understand!,i can understand,positive
3309,3309,234093bef1, which means you're just going to have to come back to vancouver and have it our way! hahah,which means you re just going to have to come back to vancouver and have it our way hahah,neutral
3310,3310,05ff9b8558,"I don't believe it, my puppy likes brussels sprouts!",likes,positive
3311,3311,68cc543468, I'm sorry about your car. I feel for you...,i m sorry about your car i feel for you,negative
3312,3312,05c7d07588," And the 1600th tweet goes to you because w/o you, I'd have no one to talk to at 3am in the morning! lol &lt;3",and the tweet goes to you because you i d have no one to talk to at in the morning lol lt,neutral
3313,3313,2d9629f7d3, Thats soooo pretty. Mine havnt flowered for years,thats soo pretty,positive
3314,3314,3611a1df25,I don't want to quit my job.,i do nt want to quit my job,neutral
3315,3315,be9123b48d,How could they kill him? Hollyoaks made me sad.,made me sad,negative
3316,3316,ff2704a5fa,Har vondt i ryggen My back hurts,my back hurts,negative
3317,3317,514e9ebe67," been there, done that",been there done that,neutral
3318,3318,020bddc57b,"sunny day, sunny outlook",sunny day sunny outlook,neutral
3319,3319,226f29042d, That's not how we share links on Twitter  Yours is http://bit.ly/QljYb and you can view your stats at http://bit.ly/info/QljYb,that s not how we share links on twitter yours is URL and you can view your stats at URL,neutral
3320,3320,6160c0dfa4, ...hey danny .. did u run already ???    hope you have a good day ;)   i love you !!!!,hope you have a good day i love,positive
3321,3321,baa33af290,Cleaned out my Followers List and blocked the **** girls &amp; **** Now I look like a spammer,cleaned out my followers list and blocked the girls amp now i look like a spamm,neutral
3322,3322,6c54033587,Scratch that. Now we're watching 'marley and me'. Thinking I could stay awake better for this one.,scratch that now we re watching marley and me thinking i could stay awake better for this one,neutral
3323,3323,77a183021d, i miss you too,i miss you too,negative
3324,3324,c2a93d7e59,"  Lets change this S0ulja B0y te|| em trending topic to, &quot;Soulja  Girl Told em&quot;",lets change this s0ulja b0y em trending topic to quot soulja girl tol,neutral
3325,3325,d5fdf430d2," Hey Peter, thanks for the follow. So many Sydney pastors tweet!!! Shame no Bris pastors are on Twitter; we're behind.",hey peter thanks for the follow so many sydney pastors tweet shame no bris pastors are on twitter we re behind,neutral
3326,3326,67e286c790, i thought you would win!  Fabulously40 have some bots on her side?,i thought you would win,negative
3327,3327,3d7cabe44c,What to do what to do!!!! need to do my show reel nxt week...then start applying for editing jobs  Rock climbing tomos I hope,hope,positive
3328,3328,2c01db3fd6, you didn't include  in the &quot;Follow Friday&quot;,you did nt include in the quot follow fri,neutral
3329,3329,e8935fb37d,"me &amp; kelly share the same last name, wouldnt that be sweet if we were related  ",be swe,positive
3330,3330,6ee1c4d4db,bad mood now,bad mood now,negative
3331,3331,48dbad2547,i feel really blessed to have super awesome best friends,blessed,positive
3332,3332,c5a896d283,_**** I do!  I'll probably get fired if I do though,i do i ll probably get fired if i do though,neutral
3333,3333,164f9f0790, I can't be mean without you.,i ca nt be mean without you,negative
3334,3334,589eda2db9,watching shows I missed on the ellipital--- love my on-demand!,watching shows i missed on the ellipital love my ondemand,positive
3335,3335,b0b8511fbd, A friend uses Logic and I must admit I did like it...but I don't have a Mac,a friend uses logic and i must admit i did like it but i do nt have a mac,neutral
3336,3336,6a9d0c69d1, Awesome fortune cookie!  I think you really WILL go to exotic places.  Hope all is well!!!,awesome,positive
3337,3337,d61236ecfc," ummm, come on, for me twins and slurpees, and being in a car with the twins is going to be pretty epic!!!",going to be pretty epic,positive
3338,3338,e4689481e8,ready with learnin today!!! .. and now its twilight time,ready with learnin today and now its twilight time,neutral
3339,3339,d73841bca1,"According to TweetStats I tweet more between the hours of 10am and 3am with Monday, Sunday and Saturday filled with Tweetage!",according to tweetstats i tweet more between the hours of and with monday sunday and saturday filled with tweetage,neutral
3340,3340,3f586fde74, Your STFU E3 list link is broke,your stfu e3 list link is broke,neutral
3341,3341,49d309d88a,is hanging out with the roomies. I adore the 4 gentlemen I live with. Great people and a good talk when discussing boy issues!!,great,positive
3342,3342,bc4eebb5c5,follow friday.. follow me coz i only have 26 followers...  (it's not 2am),follow friday follow me coz i only have followers it s not,neutral
3343,3343,8925d7b678,"Gooooooood morning, campers!  And happy Mother's Day!",happy,positive
3344,3344,4bc2de8a68,sadly awake. wondering about contact info for all of the fun folks I hung out with at the shop. YAY 23b!!! Miss you guys,sadly awake,negative
3345,3345,87ff6bafbe," None of Meowmie's friends have money, and even if they did, she wouldn't be able to pay them back.",none of meowmie s friends have money and even if they did she would nt be able to pay them back,neutral
3346,3346,0a21ec71d4,My best friend is away at special olympics . She said she was gonna bring me .,best,positive
3347,3347,8c4d5e132f,"We'll be moving from a strength to a hypertrophy phase for chest, back, shoulders and arms for the next few weeks. Legs will stay behind",we ll be moving from a strength to a hypertrophy phase for chest back shoulders and arms for the next few weeks legs will stay behind,neutral
3348,3348,21c7ca7c01,my picture wont come up  it keeps saying thats a nice picture! but where is it??,my picture wont come up it keeps saying thats a nice picture but where is it,neutral
3349,3349,be579c6c28, I wish I was able to talk to you.,wish,positive
3350,3350,4743167f21,Gotta TeraByte  of space to store movies,got ta terabyte of space to store movies,neutral
3351,3351,ddc3017ca5,"WTF facebook just cleared out my whole survey and i was on the last q, this night gets better and better  what else is next?",wtf facebook just cleared out my whole survey and i was on the last q this night gets better and better what else is next,positive
3352,3352,78a12305cd,I totally forgot thats its friday till I read 's tweet. Ha. I feel dumb  *Take A Breath*,i feel dumb,negative
3353,3353,e5b9bbc577,i want to see my bud mel  miss hur loads,miss hur loads,negative
3354,3354,287b149e5b,"Exchange story gone, yaaaay! On with Sweet Charity",exchange story gone yaay on with sweet charity,neutral
3355,3355,13da499580, Sweet! I'm a Jaycee one-letter-er I think. Just D!,sweet,positive
3356,3356,5128b388b6,_kelly PJ days are the best days,best,positive
3357,3357,f193652347,"Gonna go round up some DVDs to sell...  I will miss them, but I need money!",i will miss them,negative
3358,3358,486325d5d4,_D_ happy birthday,happy birthday,positive
3359,3359,6d60edd70e,gonna get a tan. i am so white,tan,negative
3360,3360,ec4e7f6aba,just got Home from school!  it was fun ) oh btw its a music school.,it was fun,positive
3361,3361,62cadd8452,going to have bfast now,going to have bfast now,neutral
3362,3362,39f5703577, interesting to see the differing accounts. mandy is always VERY pc in all her accounts. her robbie is a monk!,interesting to see the differing accounts mandy is always very pc in all her accounts her robbie is a monk,neutral
3363,3363,a7f8bf1484, I just KNEW you'd get that!,i just knew you d get that,positive
3364,3364,a8b2b7feee,E3 2009 will be the first time I will not get to see G4TV's E3 coverage since Comcast moved the  G4 channel from basic cable to premium,e3 will be the first time i will not get to see g4tv s e3 coverage since comcast moved the g4 channel from basic cable to premium,neutral
3365,3365,2ff5a1078b,Licking chocolate crumbs off a Twirl wrapper like Zammo on smack,licking chocolate crumbs off a twirl wrapper like zammo on smack,neutral
3366,3366,6a5ec5682e,"so ready for dc tomorrow, photo trippin'",so ready for dc tomorrow photo trippin,neutral
3367,3367,d843ec644a,Relaxing after a busy week and a tedious Saturday . . .,relaxing,positive
3368,3368,96f20eb9ca,"_x I've got my essay plan written out now  Looking for a couple of references, then I'll get writing!",i ve got my essay plan written out now looking for a couple of references then i ll get writing,neutral
3369,3369,b1a35f6f1a,Day of writing,day of writing,neutral
3370,3370,48cd183d73,With Russ and Joe!,with russ and joe,neutral
3371,3371,601c948e54,doing chemo,doing chemo,neutral
3372,3372,3ffa66d4ce,is freaking exhausted...need to go to bed....gotta get up early YUCK....HAPPY MOTHER'S DAY TO ALL YOU MOMMIES OUT THERE,is freaking exhausted need to go to bed got ta get up early yuck happy mother s day to all you mommies out there,neutral
3373,3373,a9f9dcfbc6, bye selena!!! too bad i didnt get to talk to u while u were here,too bad,negative
3374,3374,5f4144f159, saw you today! So BEAUTIFUL!! You looked so good! Glad to see the wonderful turnout!,so beautiful you looked so good glad to see the wonderful turnout,positive
3375,3375,ca74662e7d, Your DM never sent,your dm never sent,neutral
3376,3376,1a3ea78c2b, I love Broughty Ferry,love,positive
3377,3377,9817ed148c, No I LOVE Jordie's version as well as Joe's and Donnie's ALL 3 are DIFFERENT,o i love,positive
3378,3378,6e88246c57,"it's 's birthday today, wish her a good one assholes! Sleepytime",wish her a good one assholes,negative
3379,3379,f3c7a9878b,listening to the online radio; oldies,listening to the online radio oldies,neutral
3380,3380,54fb6ac46e, Kisses! or its screwed. i'll be a raggy old cat woman ha i'm pretty sure of it,screwed,negative
3381,3381,79f222fd55, at work!! Agh I really need to go with you  what days do you go so that I can add it to my schedule!,i really need to go with you,positive
3382,3382,5b0f71ccc2,stranded @ delhi Airport  flight delayed,delayed,negative
3383,3383,9e80e869b3,  That's sucky. We'll miss you being on.,that s sucky,negative
3384,3384,82539f5a60,Going to jog down to uni. Quite a way from my family home but exercise and all that,going to jog down to uni quite a way from my family home but exercise and all that,neutral
3385,3385,d83b9c8b5e, Hang in there. I can be there in about three more hours.,hang in there i can be there in about three more hours,neutral
3386,3386,990cc255cc,Who's going out tonight? I want to go out  ****,who s going out tonight i want to go out,neutral
3387,3387,078b6686ea,"Moving: nothing accessible. Camera broken, kitchen stuff in boxes, no internet.  Makes it hard to cook or blog.  get me to brooklyn!",camera broken kitchen stuff in boxes no internet makes it hard to cook or blog get me to brooklyn,negative
3388,3388,98a7cd8d0c,"the big boss is out all week.. small yay. free lunch for the office today, big yay!",the big boss is out all week small yay free lunch for the office today big yay,neutral
3389,3389,f9ba6a4487,back from the yoga retreat. I recommend this to everyone,i recommend this to everyone,positive
3390,3390,909c58c494, I'm not comfortable with this announcement.,not comfortable,negative
3391,3391,08409371f8, She must be a were-Wookiee then,she must be a werewookiee then,neutral
3392,3392,56984d8822,Wanna see Up in 2D but everyone wants to see it in 3D,wan na see up in but everyone wants to see it in,neutral
3393,3393,fb0e1b0b5d, Philly hasn't played it yet!!!  You have to do something about that!! Please,please,positive
3394,3394,8291ccf502,workin at la bootay... wheres the warm weather at???,workin at la bootay wheres the warm weather at,neutral
3395,3395,ed5c5f6fb6, I wish you where going to be in the Saga,i wish you where going to be in the saga,neutral
3396,3396,da747f6efd,stopped for coffee at Maryland rest area; so did at least five entire middle schools; just my luck,stopped for coffee at maryland rest area so did at least five entire middle schools just my luck,neutral
3397,3397,7e1a46f894,when i fell on my **** today i ripped my blue volcom boxers,when i fell on my today i ripped my blue volcom boxers,neutral
3398,3398,7d9364298a, No. Not professional at all.,not professional at all,negative
3399,3399,2a6e4e12f9, But but I dun wanna,but but i dun wan na,neutral
3400,3400,97fa649dcd,going out  I can't do this **** anymore :'(,,negative
3401,3401,1713953b9f,"I so don't wanna go outside, I don't have anything to do there  Maybe I will write later...",i so do nt wan na go outside i do nt have anything to do there maybe i will write later,neutral
3402,3402,f18b75e863, I hate you,i hate you,negative
3403,3403,a40c7a29a0,sooo im 20 n im just now findin out i have asthma,i have asthma,negative
3404,3404,18170c1a3c,Time for a clean up.,time for a clean up,neutral
3405,3405,e312ee1d81, i hope its earlier. september is along time offf,hope,positive
3406,3406,9683744f42,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux,destroy,negative
3407,3407,e60b496b41,"_xo  wicked , what time you leaving? how come you cant stay the night",how come you cant stay,negative
3408,3408,fc07b0d2e0, haha  I need to get in better shape first.. I have cageball on thursdays == me dead on sofa the whole evening,me dead on sofa the whole evening,negative
3409,3409,ddae59d08f,"Back @ home AGAIN .. bathing kids, ironing clothes for hubby .. nephew's graduation tonight! I remember when he was 2!",back home again bathing kids ironing clothes for hubby nephew s graduation tonight i remember when he was,neutral
3410,3410,6adb010cca,"yes, i am quite unsure aswell  haha",unsure,negative
3411,3411,987b654303,good to have a (boy)friend like you,good to have a boy friend like you,positive
3412,3412,2c80b2043e, Have a good one,have a good on,positive
3413,3413,42faadd0a6,"  - Guess POTUS will be able to do more digging &amp; folo up on the SS nomination. He's in a good pos 2 do that,",in a,positive
3414,3414,a05ff539bd,We*d Man On His Way     Yess!!    Time 2 Wake Up 4 Real  lol,we d man on his way yess time wake up real,neutral
3415,3415,fc7d3bfa78, Same here - coffee is the lifeline to all things good,coffee is the lifeline to all things good,positive
3416,3416,1901e9260a,I hate TweetDeck when it reaches access limits,hate,negative
3417,3417,d80df71119, yay! you should do it. just think about the animals and it's not as hard,yay you should do it just think about the animals and it s not as hard,positive
3418,3418,4561349aee, Sounds like a good five days,good,positive
3419,3419,8882fdfd34, ahh. That sucks.,sucks,negative
3420,3420,b65b28546f, I'm so sorry!  I saw it too and it shocked me to the core.,i m so sorry i saw it too and it shocked me to the core,negative
3421,3421,976ab97faf," sorry I missed you . Saw you across the way, I was busy taking pix-abt 4:15 came to meet U-but U were gone",sorry,negative
3422,3422,9ccfba38b5, Ozzy isn't following you yet,ozzy is nt following you yet,neutral
3423,3423,047f46f5ed, lol. sounds like don't call me babe  have done that too !! have you thought that over ?,lol sounds like do nt call me babe have done that too have you thought that over,neutral
3424,3424,e34f2f8c20,just had the most emo moment too many tears love my family and sorors,love my family and sorors,positive
3425,3425,8d310ad3e7,_elaine Our chandelier is here! I seriously don't know how 2 get it through our door without sending it crashing down our steps,i seriously do nt know ho,negative
3426,3426,653bcd2fc2,Its so obvious Holly will go thru on the public vote straight away.. SOOO obvious.  Then Aidan and Greg for judges but neither should go,its so obvious holly will go thru on the public vote straight away soo obvious then aidan and greg for judges but neither should go,neutral
3427,3427,92cd56b103,Up earlier because of a stupid orthadontist appointment,stupid,negative
3428,3428,44838f4ff4,  Looks like I'm on tea duty all day.,looks like i m on tea duty all day,neutral
3429,3429,623458b985,booo that meanie  is teasing me with a piece of cheese!   http://twitpic.com/67rt8,boo that meanie is teasing me with a piece of cheese URL,neutral
3430,3430,f33da9533a,"&quot;suprised&quot; mom with a cake and a present, because it's mother's day!  dad had bought flowers. : &gt;",quot suprised quot mom with a cake and,positive
3431,3431,e8f2e5bb9d,"Hey Fused Gaming, FusedGaming Forums have been delayed until 9PM PT/12AM ET tonight... sorry   (abean2007 live &gt; http://ustre.am/1ntp)",sorry,negative
3432,3432,095d7652dc, Bye ! Have a great time being whisked away,have a great time being whisked away,positive
3433,3433,62fbde9857, you tell us,you tell us,neutral
3434,3434,780c673bca,going out for the good ol' 'soak' tonight for a mothers day feed.       in love more then ever,ing,positive
3435,3435,fddcbe9285,"_starr Yep, the Hawkesbury Classic starts at Windsor, home of said DJ",yep the hawkesbury classic starts at windsor home of said dj,neutral
3436,3436,15ec12dff3,had a great time talkin with Mike tonight for three hrs.,had a great time talkin,positive
3437,3437,9a6f4d05d5,"35mins through the 1hr 20mins Google Wave demo, that looks a lot of fun, would love to test it though.  http://bit.ly/WnMSc",would love to test it though,positive
3438,3438,0ec41af1ff,Painting my room =,painting my room,neutral
3439,3439,1b0a8cba9e,"Psalm 82:6 I have said, You are gods; and all of you are children of the most High. Happy Mothers Day Momma",happy,positive
3440,3440,2e21b2daea,"Well, enough mushy family talk. To bed I stubbornly go.",enough mushy family talk,negative
3441,3441,1d568e14ea,Wowzer! It's very windy. Not good for my allergies!!,not good for my allergies,negative
3442,3442,29f930208a, I think I have some tea somewhere. It's probably old though.,i think i have some tea somewhere it s probably old though,neutral
3443,3443,8ea1669e5a,"Coming to the end of a looooong day. Good new is, I got everything done! Bad news- I gotta wake up @ 4:45am tomorrow for work!",the end of a loong day good new is i got everything done bad news i got ta wake up,neutral
3444,3444,95a6c29dc3, I wasn't feeling it,i was nt feeling it,negative
3445,3445,3090167782,"Going for a walk in Nï¿½mme to test out new hiking equipment: telescopic trekking poles, boots, coolmax socks",going for a walk in to test out new hiking equipment telescopic trekking poles boots coolmax socks,neutral
3446,3446,eaca6e62af,  yep! jimmy buffett FTW!!!... jimmy needs to tweet his words of wisdom every morning,yep jimmy buffett ftw jimmy needs to tweet his words of wisdom every morning,neutral
3447,3447,10b2a14840,watching HGTV at 236am lol wtf must love me some home decor,watching hgtv at lol wtf must love me some home decor,neutral
3448,3448,728f1c618d,  I was watching Parental Control,i was watching parental control,neutral
3449,3449,e7a92b1059, how can I read the Floyd article says it's private,how can i read the floyd article says it s private,neutral
3450,3450,f5fb5b2236, I know   Guess I was hoping they'd revitalize the plot lines as well instead of reverting to old cliches!,as hopin,positive
3451,3451,3b7c6be2f1,"thinking about having lunch soon, but we have no food in",thinking about having lunch soon but we have no food in,neutral
3452,3452,df8b0a5876, cute   Time for a twitpic ;),cute,positive
3453,3453,8cfba7dce3,Good morning!!!! Yes is 5:57am,good morning yes is,neutral
3454,3454,5d34c031fa,stopped at the store to pick up some items and debit card is missing,missing,negative
3455,3455,ef4f50c77f,dual reject ...  http://tinyurl.com/mfm7tl,dual reject URL,neutral
3456,3456,719310ab14," i would direct message you regarding blogging while brown, but a sista hasn't mastered that technique yet  ..lol",i would direct message you regarding blogging while brown but a sista has nt mastered that technique yet lol,neutral
3457,3457,0be5f671e1,  requested the date - and he is the guest of honour after all...,requested the date and he is the guest of honour after all,neutral
3458,3458,ed483d0c51,has a headache from the the heat.,has a headache from the the heat,negative
3459,3459,e6bfeb7b48,"Taking Horse Pills, hoping I can get some sleep tonight",hoping i can get some sleep tonight,positive
3460,3460,dbef5435a3," Hahaha! Is he snoring, too?",hahaha,positive
3461,3461,89721d859c,  yea dongggg,yea dongg,neutral
3462,3462,c67e8fb5f2,"im backkkk!!!!!!!! hungry as hell, havent ate today",havent ate today,negative
3463,3463,ca4e1c4ff7,been awake 19 hours,been awake hours,neutral
3464,3464,8920b822a3, hey free,hey free,neutral
3465,3465,f5f156252d,Sharapova loses 1st set 6-1,loses,negative
3466,3466,cc1957f0bf,_ho Yay you can eat proper food now!,yay,positive
3467,3467,4e130ffdc7,awww bless her. she made me cry,aww bless her she made me cry,positive
3468,3468,d4a79cd36a,I lost my voice,lost,negative
3469,3469,30019d7183,going to second morning of the day... just sleeping for 3-4 hours,going to second morning of the day just sleeping for hours,neutral
3470,3470,e14bc8e08d,going to watch some tv now - crazy night out - up at 7am for work tomorrow  I'll live somehow! At least it means I finish early!,going to watch some tv now crazy night out up at for work tomorrow i ll live somehow at least it means i finish early,neutral
3471,3471,737f01fd34,Dimples was in the preview... are they not on today?  It hasn't aired here yet... via http://twib.es/CPF,dimples was in the preview are they not on today it has nt aired here yet,neutral
3472,3472,6f9af9bfa5, Sure thing!,sure thing,neutral
3473,3473,c48674bca0,"thers not many peole tweeting tonight... well suppose it is friday...evry normal person is out partyin, but im skint",skint,negative
3474,3474,fddd46aee8,Anyone want to buy me this anthropomorphic planter? http://tinyurl.com/m6sru3 Only available till the 31st,anyone want to buy me this anthropomorphic planter URL only available till the,neutral
3475,3475,0b43df0462," it's stable, faster than 2.x and working.",it s stable faster than and working,neutral
3476,3476,919cc6ac79,definitely ready for a plate of pancakes.,ready,positive
3477,3477,1b964555f4,"Drop the girl she's only got it for your heart she's sure to leave broke and bleeding, and you know she'll turn her back on you.  I lo ...",drop the girl she s only got it for your heart she s sure to leave broke and bleeding and you know she ll turn her back on you i lo,neutral
3478,3478,56c95cc7de,"Just came back from hanging out with some friends + cocktails. &lt;3 I'm not drunk, but feeling good.  Hope everyone's well?",ng goo,positive
3479,3479,96e1bb46a0,alhamdulilah. i got accepted into nafa,alhamdulilah i got accepted into nafa,neutral
3480,3480,0556dbe899,Just passed a wrecked car  hoping everyone got out OK. Finally picking up speed. Should have been in B'mpre by now.,hoping,positive
3481,3481,edf9ec7197,  in all honesty...pain   blech.,in all honesty pain blech,neutral
3482,3482,a18d8120be,"Recovering from my crazy family. I love them, but they ain't got it all   I only see em a couple of times a year, so I guess I can deal.",recovering from my crazy family i love them but they ai nt got it all i only see em a couple of times a year so i guess i can deal,positive
3483,3483,436e98f579, i help represent high profile actors for their tv/film/theatre careers so get free tix.. but not for Jersey Boys..,i help represent high profile actors for their careers so get free tix but not for jersey boys,neutral
3484,3484,dffeaa7330,"_ having a very lazy day, playing xbox and drinking tea",having a very lazy day playing xbox and drinking tea,neutral
3485,3485,db6bd6cb74,Time is going slow,slow,negative
3486,3486,f4b4f5d4d4,Trending Topics on Twitter used to useful. Now they're just like middle schoolers passing around notes cause class is boring.,boring,negative
3487,3487,7a120a7055, ) I can relate to the frustration.I ruined my wp blog many times during updates.They warn you a few times.&quot;back the ^$!@# up&quot;,frustration,negative
3488,3488,d7ac3e4041,So guttered that Ruby got eliminated from NZNTM..  I'm all about supporting the locals. Haha. Hosanna better not win..!,so guttered that ruby got eliminated from nzntm i m all about supporting the locals haha hosanna better not win,neutral
3489,3489,8c8dcf7c2e, you are on mii **** list...Permanent mii dude,,negative
3490,3490,a1fc050e50,is thinking today will be a longg day!,is thinking today will be a longg day,neutral
3491,3491,a3ae670885, Then you should check out http://twittersucks.com and connect with other tweeple who hate twitter,then you should check out URL and connect with other tweeple who hate twitter,neutral
3492,3492,36d2e4ae10, I need to watch Star Trek,i need to watch star trek,neutral
3493,3493,c6dc225377, it is sooo hard.... truck and fish please,hard,negative
3494,3494,1bf2c003e8,Did 15 mins on expresso #cycling (3 miles) and beat my last time by 40 seconds.  Then lower body weights.  Now ready for work!,did mins on expresso cycling miles and beat my last time by seconds then lower body weights now ready for work,neutral
3495,3495,ff85b0b80a, I think you and Tamera should have your own show anyway...the CW or ABC fam is not appreciating you like they should.,fam is not appreciating you like they should,negative
3496,3496,7192534747," then how come I'm not uber successful?  I'm not making the same mistakes, I'm making entirely new ones!",e mistakes,negative
3497,3497,201d52df31, I must of brought the bad weather with me to the states,i must of brought the bad weather with me to the states,negative
3498,3498,8fdfb07e5c,texting,texting,neutral
3499,3499,153b7c3b9d, why windows vista,why windows vista,neutral
3500,3500,c4467c4f12,Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin' the Gap!,hope,positive
3501,3501,a415ab31ba,"I hate working nights, cos I'm not really able to enjoy this gorgeous weather, as I will be asleep",i hate working nights cos i m not really able to enjoy this gorgeous weather as i will be asleep,negative
3502,3502,50abea1a42," strangely enough, yes.  but then it works for me, may not for everyone.",strangely enough yes but then it works for me may not for everyone,neutral
3503,3503,f33905987f," that was a really good interview to read, really enjoyed it  x",really good interview,positive
3504,3504,d7b4b7dd66, over herrreeeee,over herree,neutral
3505,3505,e1859d533b,I hate not bringing my ipod to school,hate no,negative
3506,3506,85285f3f21,Just checked email and got a follower withb same name as me living in Oz. Welcome on board my alrer ego ,just checked email and got a follower withb same name as me living in oz welcome on board my alrer ego,neutral
3507,3507,8fd0a37acb,"For some reason, Corona Light tastes so much better when I am with you than it does when I am alone.   http://twitpic.com/67wa0",better,positive
3508,3508,cc79c878c5,_jayy It might hav to cost u a History essay.,it might hav to cost u a history essay,neutral
3509,3509,7a6c919956,has just received a phone call for new patients...i guess that means work for tomorrow!,has just received a phone call for new patients i guess that means work for tomorrow,neutral
3510,3510,5ff42d84c8, did you put a spoon in it?,did you put a spoon in it,neutral
3511,3511,7949730012, why weren't we invited?,why were nt we invited,neutral
3512,3512,085522592b,today was interesting...,today was interesting,positive
3513,3513,63f8dff931, Hey! whats up? Im just at the library right now and the comp is about to sign me out,hey whats up im just at the library right now and the comp is about to sign me out,neutral
3514,3514,bfffab519e,Taking a nap after work=no sleep right now. The nap felt soooo good but now it seems like a bad idea,taking a nap after sleep right now the nap felt soo good but now it seems like a bad idea,neutral
3515,3515,c1b8ead73d,"My Boy is leaving for the Summer, Going to stay with the Grandparents.. I'm gonna miss him!!",i m gon na miss him,negative
3516,3516,9010b2c570,"You need to remember the data the customer has entered on previous pages when they use the back button. So, so many don't do this",you need to remember the data the customer has entered on previous pages when they use the back button so so many do nt do this,neutral
3517,3517,bcf3c171b4,I'm a 100% Reagan con according to this quiz http://quizfarm.com/run.php/QuizRunner,i m a reagan con according to this quiz URL,neutral
3518,3518,644d75676e,Oops that would be #edaust09,oops,negative
3519,3519,aa18c3818b, showed my fluid decreasing slightly so doesnt look like Im getting out of this bed anytime soon  Ive got a follow up U/S next week,showed my fluid decreasing slightly so doesnt look like im getting out of this bed anytime soon ive got a follow up next week,neutral
3520,3520,e79ee39957,"aww, anyone see hollie steel on BGT tonight? wharra shame",aww anyone see hollie steel on bgt tonight wharra shame,negative
3521,3521,bbeb862b32,haha gunna go buy a whole bunch of emo/punk clothes,haha gunna go buy a whole bunch of clothes,neutral
3522,3522,b01b2bbede,nice weather today in Alex,nice weather today in alex,positive
3523,3523,ebd1ade843," I empathise luvvie, I dont personally understand a grown mans need to dress in tartan in search for a little white ball",i empathise luvvie i dont personally understand a grown mans need to dress in tartan in search for a little white ball,neutral
3524,3524,4d586d5ca8," nothing much, juss really bored! hbu?",bored,negative
3525,3525,ba9467d823," Actually, I also thought Mother's Day was May 31st until I was remembered of Pentecost  Uselessly complicated, I would say",i was remembered of pentecost uselessly complicated,negative
3526,3526,f524018791,"i know i have lots of comments to return but i have been really busy  i'll get round to it guys, sorry",sorry,negative
3527,3527,4cfae4e121,"_Kimbalicious Lol! I was just walking  I think its all the polish I used while cleaning earlier, its made the floor slippery!",lol i was just walking i think its all the polish i used while cleaning earlier its made the floor slippery,neutral
3528,3528,c7a7e81bb9,WELL i do not think i am getting a call anytime soon. PAINTING MY NAILS!,well i do not think i am getting a call anytime soon painting my nails,neutral
3529,3529,5443d1e61e, Your Highness...........................crystalmarieDONTluvSpiteAnymore,your highness crystalmariedontluvspiteanymore,neutral
3530,3530,ead61f17b3,princess_I have to pack up my house today.. ButIneedhelp,princess_i have to pack up my house today butineedhelp,neutral
3531,3531,1dfb00b4c3, orralle.. have fun,fun,positive
3532,3532,5b4cf5d1c6,watching The Biggest Loser on Hallmark. Never fails to make me cry  nyeh.,watching the biggest loser on hallmark never fails to make me cry nyeh,negative
3533,3533,7ba2bb1561, they already are in my books,they already are in my books,neutral
3534,3534,78130aa4fc,aw now where's that little asian girl who runs round pooping her pants in public? i miss laughing at her.,miss,negative
3535,3535,3eaf344feb,  darn! now we have to go through the WHOLE weekend without em',d without em,negative
3536,3536,749b3d96cb,just got home from school and from the wake of my friend's father.  so tired..,so tired,negative
3537,3537,3fb8232118,  Yeah the spammers are discriminating: none of the females  are part of the target group apparently,e discriminating,negative
3538,3538,e283379cad,hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs,hates the net,negative
3539,3539,9a7e47c167,_addict yeah like super short  I guess I'll just have to hold my breath till Sunday.,yeah like super short i guess i ll just have to hold my breath till sunday,neutral
3540,3540,62ffba26c3,_Kay2 welcome to Twitter babes! I know what you mean...still trying to figure this out,welcome to twitter babes,positive
3541,3541,7f591102bc, hey Chelsea!  Is Your Arm hurtig from the vaccines we had todayyy?  loveeya,hey chelsea is your arm hurtig from the vaccines we had todayy loveeya,neutral
3542,3542,eac8b5ece5, I had to work and missed it    Shannon could barely contain herself.  She had an amazingly good time,i had to work and missed it shannon could barely contain herself she had an amazingly good,neutral
3543,3543,e9d5ac3e2f, **** i got a **** of hw to do 2nite,,negative
3544,3544,ebd0207199,Gonna head into the shower now...  Going to a friend's birthday party =],gon na head into the shower now going to a friend s birthday party,neutral
3545,3545,cd0f1242dd,  I'm not a big fan of Costa  I ended up going to EAT as they have one outside our office!,i m not a big fan of costa,negative
