,frequency,presence,idf,tf-idf
we wasnt invited to,1,1.0,9.267063775017041,9.267063775017041
omg i am so,1,1.0,9.267063775017041,9.267063775017041
idiot in front of,1,1.0,9.267063775017041,9.267063775017041
wont work for me,1,5.0,8.168451486348932,8.168451486348932
i thought will eventually,1,1.0,9.267063775017041,9.267063775017041
be helping and i,1,1.0,9.267063775017041,9.267063775017041
that was quite hard,1,1.0,9.267063775017041,9.267063775017041
think i ve ever,1,1.0,9.267063775017041,9.267063775017041
start cats on fire,1,1.0,9.267063775017041,9.267063775017041
you all our twittering,1,1.0,9.267063775017041,9.267063775017041
is hot here in,1,1.0,9.267063775017041,9.267063775017041
want a popsicle jealous,1,1.0,9.267063775017041,9.267063775017041
the reason i m,1,1.0,9.267063775017041,9.267063775017041
me not go off,1,1.0,9.267063775017041,9.267063775017041
ay it had to,1,1.0,9.267063775017041,9.267063775017041
ford mustang ca nt,1,1.0,9.267063775017041,9.267063775017041
going to cough up,1,1.0,9.267063775017041,9.267063775017041
it to be the,1,1.0,9.267063775017041,9.267063775017041
right in the middle,1,1.0,9.267063775017041,9.267063775017041
none to be had,1,1.0,9.267063775017041,9.267063775017041
tweetstats i confirmed what,1,1.0,9.267063775017041,9.267063775017041
in the eye haha,1,1.0,9.267063775017041,9.267063775017041
late i m already,1,1.0,9.267063775017041,9.267063775017041
i ll miss the,1,1.0,9.267063775017041,9.267063775017041
is feeling really sick,1,1.0,9.267063775017041,9.267063775017041
so gross i m,1,1.0,9.267063775017041,9.267063775017041
my domain zemote.com out,1,1.0,9.267063775017041,9.267063775017041
just means you were,1,1.0,9.267063775017041,9.267063775017041
it did nt listen,1,1.0,9.267063775017041,9.267063775017041
not good at all,1,1.0,9.267063775017041,9.267063775017041
with chocolate and peanut,1,1.0,9.267063775017041,9.267063775017041
android phone when i,1,1.0,9.267063775017041,9.267063775017041
well despite recession things,1,1.0,9.267063775017041,9.267063775017041
normal i miss my,1,1.0,9.267063775017041,9.267063775017041
my head hurts because,1,1.0,9.267063775017041,9.267063775017041
stop wrecking the house,1,1.0,9.267063775017041,9.267063775017041
ay it is driving,1,1.0,9.267063775017041,9.267063775017041
am missing him terribly,1,1.0,9.267063775017041,9.267063775017041
sick had such a,1,1.0,9.267063775017041,9.267063775017041
ugh that walmart was,1,1.0,9.267063775017041,9.267063775017041
lol but most of,1,1.0,9.267063775017041,9.267063775017041
forget something this morning,1,1.0,9.267063775017041,9.267063775017041
hoping to get poxsyphilis,1,1.0,9.267063775017041,9.267063775017041
i miss her so,1,1.0,9.267063775017041,9.267063775017041
day i m afraid,1,5.0,8.168451486348932,8.168451486348932
we burnin up can,1,5.0,8.168451486348932,8.168451486348932
into a ball somewhere,1,1.0,9.267063775017041,9.267063775017041
pissed off today n,1,1.0,9.267063775017041,9.267063775017041
m quarantined everywhere i,1,5.0,8.168451486348932,8.168451486348932
really sad that shes,1,5.0,8.168451486348932,8.168451486348932
with my tweet deck,1,1.0,9.267063775017041,9.267063775017041
sat in an office,1,1.0,9.267063775017041,9.267063775017041
house in podunktown va,1,1.0,9.267063775017041,9.267063775017041
ve ever failed a,1,1.0,9.267063775017041,9.267063775017041
missed my chance this,1,1.0,9.267063775017041,9.267063775017041
ohh how i miss,1,1.0,9.267063775017041,9.267063775017041
treating me well so,1,1.0,9.267063775017041,9.267063775017041
food no bed no,1,1.0,9.267063775017041,9.267063775017041
be all dead and,1,1.0,9.267063775017041,9.267063775017041
do need to mind,1,1.0,9.267063775017041,9.267063775017041
at home have very,1,1.0,9.267063775017041,9.267063775017041
and surveys they always,1,1.0,9.267063775017041,9.267063775017041
the hell i was,1,1.0,9.267063775017041,9.267063775017041
sorry that your computer,1,1.0,9.267063775017041,9.267063775017041
coffee got cold blah,1,1.0,9.267063775017041,9.267063775017041
the ice i thought,1,1.0,9.267063775017041,9.267063775017041
with a good girl,1,1.0,9.267063775017041,9.267063775017041
i m bloody working,1,1.0,9.267063775017041,9.267063775017041
ouch just burned myself,1,1.0,9.267063775017041,9.267063775017041
not really able to,1,1.0,9.267063775017041,9.267063775017041
sure thing and lost,1,1.0,9.267063775017041,9.267063775017041
ve missed you just,1,1.0,9.267063775017041,9.267063775017041
but had to eat,1,1.0,9.267063775017041,9.267063775017041
from home and since,1,1.0,9.267063775017041,9.267063775017041
do we have to,1,1.0,9.267063775017041,9.267063775017041
i cut my thumb,1,1.0,9.267063775017041,9.267063775017041
aww poor little girl,1,1.0,9.267063775017041,9.267063775017041
myself with my own,1,1.0,9.267063775017041,9.267063775017041
not much i just,1,2.0,8.861598666908876,8.861598666908876
is nt going so,1,1.0,9.267063775017041,9.267063775017041
hi me no likey,1,1.0,9.267063775017041,9.267063775017041
got lazy and stopped,1,1.0,9.267063775017041,9.267063775017041
listening to the say,1,1.0,9.267063775017041,9.267063775017041
i miss the fighting,1,1.0,9.267063775017041,9.267063775017041
headache medicine in this,1,1.0,9.267063775017041,9.267063775017041
shift at work what,1,1.0,9.267063775017041,9.267063775017041
that im gon na,1,1.0,9.267063775017041,9.267063775017041
the pic wont load,1,1.0,9.267063775017041,9.267063775017041
nt like the indentation,1,1.0,9.267063775017041,9.267063775017041
twitter s being mean,1,1.0,9.267063775017041,9.267063775017041
and are knowledgable look,1,1.0,9.267063775017041,9.267063775017041
so sorry for your,1,1.0,9.267063775017041,9.267063775017041
bath do nt quite,1,1.0,9.267063775017041,9.267063775017041
m really tired today,1,1.0,9.267063775017041,9.267063775017041
like dyeing right now,1,2.0,8.861598666908876,8.861598666908876
looks well ard he,1,1.0,9.267063775017041,9.267063775017041
songs and surveys they,1,1.0,9.267063775017041,9.267063775017041
laying next to me,1,1.0,9.267063775017041,9.267063775017041
having the same problem,1,1.0,9.267063775017041,9.267063775017041
how ms makes me,1,1.0,9.267063775017041,9.267063775017041
is slowing me down,1,1.0,9.267063775017041,9.267063775017041
blistered it sucks balls,1,1.0,9.267063775017041,9.267063775017041
s snl does not,1,1.0,9.267063775017041,9.267063775017041
in if u do,1,1.0,9.267063775017041,9.267063775017041
m still melting and,1,1.0,9.267063775017041,9.267063775017041
those idiots buzzed out,1,1.0,9.267063775017041,9.267063775017041
nt do this one,1,1.0,9.267063775017041,9.267063775017041
to be put up,1,2.0,8.861598666908876,8.861598666908876
illegal unless you are,1,1.0,9.267063775017041,9.267063775017041
and a broken wrist,1,1.0,9.267063775017041,9.267063775017041
just had to suffer,1,1.0,9.267063775017041,9.267063775017041
the f in cinemas,1,1.0,9.267063775017041,9.267063775017041
amazing how the house,1,1.0,9.267063775017041,9.267063775017041
now my hand hurts,1,1.0,9.267063775017041,9.267063775017041
my cyberstalking skills the,1,1.0,9.267063775017041,9.267063775017041
not a lot im,1,1.0,9.267063775017041,9.267063775017041
i miss my water,1,1.0,9.267063775017041,9.267063775017041
is really up for,1,1.0,9.267063775017041,9.267063775017041
show too def need,1,1.0,9.267063775017041,9.267063775017041
weirdest dream ever and,1,1.0,9.267063775017041,9.267063775017041
ght now i m,1,1.0,9.267063775017041,9.267063775017041
i was in a,1,1.0,9.267063775017041,9.267063775017041
and things on it,1,1.0,9.267063775017041,9.267063775017041
i may die between,1,1.0,9.267063775017041,9.267063775017041
own work before i,1,1.0,9.267063775017041,9.267063775017041
usually to the people,1,4.0,8.350773043142887,8.350773043142887
witdrawal in full effect,1,1.0,9.267063775017041,9.267063775017041
nt think i ve,1,1.0,9.267063775017041,9.267063775017041
it has just hit,1,1.0,9.267063775017041,9.267063775017041
lip on the right,1,1.0,9.267063775017041,9.267063775017041
and sleep for about,1,1.0,9.267063775017041,9.267063775017041
got some done tod,1,1.0,9.267063775017041,9.267063775017041
hope i get my,1,1.0,9.267063775017041,9.267063775017041
my big ol mo,1,1.0,9.267063775017041,9.267063775017041
miss you my dear,1,9.0,7.6576258625829405,7.6576258625829405
in full effect no,1,1.0,9.267063775017041,9.267063775017041
i did nt have,1,1.0,9.267063775017041,9.267063775017041
twitter for the second,1,1.0,9.267063775017041,9.267063775017041
for a few days,1,1.0,9.267063775017041,9.267063775017041
on my shirt and,1,1.0,9.267063775017041,9.267063775017041
it does nt seem,1,1.0,9.267063775017041,9.267063775017041
cant talk back to,1,1.0,9.267063775017041,9.267063775017041
does nt the weather,1,2.0,8.861598666908876,8.861598666908876
shut the unholy up,1,1.0,9.267063775017041,9.267063775017041
i give in to,1,1.0,9.267063775017041,9.267063775017041
wrong with her she,1,1.0,9.267063775017041,9.267063775017041
i have drama almost,1,1.0,9.267063775017041,9.267063775017041
wknd is gona be,1,1.0,9.267063775017041,9.267063775017041
twitter is keeping me,1,1.0,9.267063775017041,9.267063775017041
m not thrilled at,1,1.0,9.267063775017041,9.267063775017041
kinda bummed me out,1,1.0,9.267063775017041,9.267063775017041
from inside of steam,1,1.0,9.267063775017041,9.267063775017041
hell i know ay,1,1.0,9.267063775017041,9.267063775017041
blog was marked as,1,1.0,9.267063775017041,9.267063775017041
my nail broke i,1,1.0,9.267063775017041,9.267063775017041
some guys so stupid,1,1.0,9.267063775017041,9.267063775017041
was so hopeful after,1,1.0,9.267063775017041,9.267063775017041
too and its bad,1,1.0,9.267063775017041,9.267063775017041
i was thinking just,1,1.0,9.267063775017041,9.267063775017041
been able to turn,1,1.0,9.267063775017041,9.267063775017041
nt think my friends,1,1.0,9.267063775017041,9.267063775017041
i could meet you,1,1.0,9.267063775017041,9.267063775017041
seem to come up,1,1.0,9.267063775017041,9.267063775017041
i hate that limit,1,1.0,9.267063775017041,9.267063775017041
really dont like them,1,4.0,8.350773043142887,8.350773043142887
not really in a,1,1.0,9.267063775017041,9.267063775017041
time is not my,1,1.0,9.267063775017041,9.267063775017041
nothing it s sad,1,1.0,9.267063775017041,9.267063775017041
want me to call,1,1.0,9.267063775017041,9.267063775017041
has been super weird,1,1.0,9.267063775017041,9.267063775017041
nyc at all when,1,1.0,9.267063775017041,9.267063775017041
pay for me though,1,1.0,9.267063775017041,9.267063775017041
criminal with my cold,1,1.0,9.267063775017041,9.267063775017041
i know it sucks,1,1.0,9.267063775017041,9.267063775017041
sorry just noticed in,1,1.0,9.267063775017041,9.267063775017041
at work what fun,1,2.0,8.861598666908876,8.861598666908876
this game fu kc,1,1.0,9.267063775017041,9.267063775017041
must think i am,1,1.0,9.267063775017041,9.267063775017041
been this slow before,1,1.0,9.267063775017041,9.267063775017041
all f d up,1,1.0,9.267063775017041,9.267063775017041
too and im missing,1,1.0,9.267063775017041,9.267063775017041
my scratches and bumps,1,1.0,9.267063775017041,9.267063775017041
gets mad i like,1,1.0,9.267063775017041,9.267063775017041
supposed to be cleaning,1,1.0,9.267063775017041,9.267063775017041
kids were ungrateful today,1,1.0,9.267063775017041,9.267063775017041
is getting a raise,1,1.0,9.267063775017041,9.267063775017041
we re sorry your,1,1.0,9.267063775017041,9.267063775017041
get to see johnathan,1,1.0,9.267063775017041,9.267063775017041
nt sound too great,1,1.0,9.267063775017041,9.267063775017041
a christian is to,1,1.0,9.267063775017041,9.267063775017041
and guess what ive,1,1.0,9.267063775017041,9.267063775017041
and my throat is,1,1.0,9.267063775017041,9.267063775017041
way that sucks b,1,1.0,9.267063775017041,9.267063775017041
sorry to hear you,1,1.0,9.267063775017041,9.267063775017041
have nt found a,1,1.0,9.267063775017041,9.267063775017041
playing during one of,1,1.0,9.267063775017041,9.267063775017041
double rates but try,1,1.0,9.267063775017041,9.267063775017041
in love with loser,1,1.0,9.267063775017041,9.267063775017041
in ages overjoyed does,1,1.0,9.267063775017041,9.267063775017041
i feel almost empty,1,1.0,9.267063775017041,9.267063775017041
knew what to say,1,2.0,8.861598666908876,8.861598666908876
well dnt really knw,1,1.0,9.267063775017041,9.267063775017041
whyd u feel awful,1,1.0,9.267063775017041,9.267063775017041
was marked as a,1,1.0,9.267063775017041,9.267063775017041
cuz no1 is followin,1,1.0,9.267063775017041,9.267063775017041
hear you are having,1,1.0,9.267063775017041,9.267063775017041
there could possibly be,1,1.0,9.267063775017041,9.267063775017041
they try to push,1,1.0,9.267063775017041,9.267063775017041
sorry i totally forgot,1,1.0,9.267063775017041,9.267063775017041
and its bad when,1,1.0,9.267063775017041,9.267063775017041
s a sad day,1,1.0,9.267063775017041,9.267063775017041
nt make shows like,1,1.0,9.267063775017041,9.267063775017041
put my mom in,1,1.0,9.267063775017041,9.267063775017041
having time to tweet,1,1.0,9.267063775017041,9.267063775017041
being near forced to,1,1.0,9.267063775017041,9.267063775017041
harvard square stupid cobblestones,1,1.0,9.267063775017041,9.267063775017041
week only just realized,1,1.0,9.267063775017041,9.267063775017041
assfuck quot i m,1,1.0,9.267063775017041,9.267063775017041
all what the heck,1,1.0,9.267063775017041,9.267063775017041
gig this weekend i,1,1.0,9.267063775017041,9.267063775017041
i just cant concentrate,1,1.0,9.267063775017041,9.267063775017041
her dressed up th,1,1.0,9.267063775017041,9.267063775017041
muscle issue in his,1,1.0,9.267063775017041,9.267063775017041
for the girl and,1,1.0,9.267063775017041,9.267063775017041
a long day at,1,1.0,9.267063775017041,9.267063775017041
melbs someone come with,1,1.0,9.267063775017041,9.267063775017041
at least rotate that,1,1.0,9.267063775017041,9.267063775017041
on abandoned on the,1,1.0,9.267063775017041,9.267063775017041
m sorry you re,1,1.0,9.267063775017041,9.267063775017041
stick in the exit,1,1.0,9.267063775017041,9.267063775017041
mary hates me again,1,1.0,9.267063775017041,9.267063775017041
god i m up,1,1.0,9.267063775017041,9.267063775017041
i m having the,1,1.0,9.267063775017041,9.267063775017041
just not my day,1,1.0,9.267063775017041,9.267063775017041
as malaria affects so,1,1.0,9.267063775017041,9.267063775017041
about baked beans though,1,1.0,9.267063775017041,9.267063775017041
i m all alone,1,1.0,9.267063775017041,9.267063775017041
much homework to do,1,1.0,9.267063775017041,9.267063775017041
can drink but cant,1,1.0,9.267063775017041,9.267063775017041
friends i do feel,1,1.0,9.267063775017041,9.267063775017041
found out that my,1,1.0,9.267063775017041,9.267063775017041
just gon cheat on,1,1.0,9.267063775017041,9.267063775017041
do nt have no,1,1.0,9.267063775017041,9.267063775017041
really give a about,1,1.0,9.267063775017041,9.267063775017041
to the individual in,1,1.0,9.267063775017041,9.267063775017041
what s up with,1,1.0,9.267063775017041,9.267063775017041
a friend told me,1,1.0,9.267063775017041,9.267063775017041
erm difficult to say,1,1.0,9.267063775017041,9.267063775017041
teaching no demos no,1,1.0,9.267063775017041,9.267063775017041
them men and women,1,1.0,9.267063775017041,9.267063775017041
twinge for a few,1,1.0,9.267063775017041,9.267063775017041
s looking rly dead,1,1.0,9.267063775017041,9.267063775017041
hey sorry about your,1,1.0,9.267063775017041,9.267063775017041
too much homework to,1,1.0,9.267063775017041,9.267063775017041
i did nt which,1,1.0,9.267063775017041,9.267063775017041
world has become complicated,1,1.0,9.267063775017041,9.267063775017041
late and get worried,1,1.0,9.267063775017041,9.267063775017041
got to attend to,1,1.0,9.267063775017041,9.267063775017041
am stuck at work,1,1.0,9.267063775017041,9.267063775017041
m not good at,1,1.0,9.267063775017041,9.267063775017041
monday not so great,1,1.0,9.267063775017041,9.267063775017041
know it sucks anyway,1,1.0,9.267063775017041,9.267063775017041
i m out i,1,1.0,9.267063775017041,9.267063775017041
i am to have,1,4.0,8.350773043142887,8.350773043142887
my tweet deck let,1,1.0,9.267063775017041,9.267063775017041
ever falling this hard,1,1.0,9.267063775017041,9.267063775017041
it gets hurt everyone,1,1.0,9.267063775017041,9.267063775017041
just ca nt keep,1,1.0,9.267063775017041,9.267063775017041
give in to easily,1,1.0,9.267063775017041,9.267063775017041
i ll probably head,1,1.0,9.267063775017041,9.267063775017041
get me to brooklyn,1,6.0,8.014300806521673,8.014300806521673
think i m running,1,2.0,8.861598666908876,8.861598666908876
could nt afford it,1,2.0,8.861598666908876,8.861598666908876
i agree i missed,1,1.0,9.267063775017041,9.267063775017041
the bed is tiny,1,16.0,7.12699761152077,7.12699761152077
lol.don laugh im serious.its,1,1.0,9.267063775017041,9.267063775017041
why im just not,1,1.0,9.267063775017041,9.267063775017041
aww that is sad,1,1.0,9.267063775017041,9.267063775017041
very hard to satisfy,1,1.0,9.267063775017041,9.267063775017041
banned by court order,1,1.0,9.267063775017041,9.267063775017041
to perez hilton jonathan,1,1.0,9.267063775017041,9.267063775017041
on monday he s,1,1.0,9.267063775017041,9.267063775017041
was still in the,1,1.0,9.267063775017041,9.267063775017041
get when you listen,1,1.0,9.267063775017041,9.267063775017041
tried to make it,1,1.0,9.267063775017041,9.267063775017041
noo i hate the,1,1.0,9.267063775017041,9.267063775017041
nasty outside ca nt,1,1.0,9.267063775017041,9.267063775017041
inbox is still empty,1,1.0,9.267063775017041,9.267063775017041
i could spend the,1,1.0,9.267063775017041,9.267063775017041
reception comps aint working,1,1.0,9.267063775017041,9.267063775017041
and a huge branch,1,1.0,9.267063775017041,9.267063775017041
still no class loaders,1,1.0,9.267063775017041,9.267063775017041
i m losing my,1,1.0,9.267063775017041,9.267063775017041
lower part of my,1,1.0,9.267063775017041,9.267063775017041
and my internet is,1,1.0,9.267063775017041,9.267063775017041
i d probably be,1,1.0,9.267063775017041,9.267063775017041
i m going camping,1,1.0,9.267063775017041,9.267063775017041
my baby dried up,1,1.0,9.267063775017041,9.267063775017041
she just bit holes,1,1.0,9.267063775017041,9.267063775017041
on something when i,1,1.0,9.267063775017041,9.267063775017041
i dont deserve this,1,1.0,9.267063775017041,9.267063775017041
too late for the,1,1.0,9.267063775017041,9.267063775017041
at today now i,1,1.0,9.267063775017041,9.267063775017041
ca nt talk and,1,1.0,9.267063775017041,9.267063775017041
day tweets were mia,1,1.0,9.267063775017041,9.267063775017041
the rain got me,1,1.0,9.267063775017041,9.267063775017041
the yesterday live chat,1,1.0,9.267063775017041,9.267063775017041
and still not feeling,1,1.0,9.267063775017041,9.267063775017041
weekend is already over,1,1.0,9.267063775017041,9.267063775017041
me please puppy dog,1,1.0,9.267063775017041,9.267063775017041
day in a row,1,3.0,8.573916594457096,8.573916594457096
side door too hard,1,1.0,9.267063775017041,9.267063775017041
a little giggle did,1,1.0,9.267063775017041,9.267063775017041
headed to the hospital,1,1.0,9.267063775017041,9.267063775017041
nsw show too def,1,1.0,9.267063775017041,9.267063775017041
was a pain house,1,1.0,9.267063775017041,9.267063775017041
you right in the,1,1.0,9.267063775017041,9.267063775017041
me vote if i,1,16.0,7.12699761152077,7.12699761152077
the funky reel music,1,1.0,9.267063775017041,9.267063775017041
at only per share,1,1.0,9.267063775017041,9.267063775017041
monday he s got,1,1.0,9.267063775017041,9.267063775017041
picture isnt showing up,1,1.0,9.267063775017041,9.267063775017041
did nt have to,1,1.0,9.267063775017041,9.267063775017041
internet that works bad,1,1.0,9.267063775017041,9.267063775017041
fans i do nt,1,2.0,8.861598666908876,8.861598666908876
had earlier in the,1,1.0,9.267063775017041,9.267063775017041
terrible headache and super,1,1.0,9.267063775017041,9.267063775017041
like the worst lurgy,1,1.0,9.267063775017041,9.267063775017041
im getting sick had,1,1.0,9.267063775017041,9.267063775017041
a problem with that,1,1.0,9.267063775017041,9.267063775017041
none of the f,1,2.0,8.861598666908876,8.861598666908876
london in the first,1,1.0,9.267063775017041,9.267063775017041
a crack in my,1,1.0,9.267063775017041,9.267063775017041
i got such bad,1,1.0,9.267063775017041,9.267063775017041
did nt respond what,1,1.0,9.267063775017041,9.267063775017041
well i never miss,1,1.0,9.267063775017041,9.267063775017041
my life right into,1,1.0,9.267063775017041,9.267063775017041
feathers in the rear,1,1.0,9.267063775017041,9.267063775017041
cancelled our philly trip,1,1.0,9.267063775017041,9.267063775017041
and its keeping me,1,1.0,9.267063775017041,9.267063775017041
im feeling like ish,1,1.0,9.267063775017041,9.267063775017041
do i get my,1,1.0,9.267063775017041,9.267063775017041
like six months and,1,1.0,9.267063775017041,9.267063775017041
all my friends i,1,7.0,7.88076941389715,7.88076941389715
one with reasonable rent,1,1.0,9.267063775017041,9.267063775017041
just all get along,1,1.0,9.267063775017041,9.267063775017041
let me leave either,1,1.0,9.267063775017041,9.267063775017041
the death to avoid,1,1.0,9.267063775017041,9.267063775017041
that ugh stupid verizon,1,1.0,9.267063775017041,9.267063775017041
s just not right,1,1.0,9.267063775017041,9.267063775017041
a man i could,1,1.0,9.267063775017041,9.267063775017041
is not doing well,1,1.0,9.267063775017041,9.267063775017041
in mx which automatically,1,1.0,9.267063775017041,9.267063775017041
like i have nt,1,1.0,9.267063775017041,9.267063775017041
bored and lonely at,1,1.0,9.267063775017041,9.267063775017041
office quot writer quot,1,1.0,9.267063775017041,9.267063775017041
i m too distracted,1,1.0,9.267063775017041,9.267063775017041
twitter looks funny someone,1,1.0,9.267063775017041,9.267063775017041
in my emails either,1,1.0,9.267063775017041,9.267063775017041
hell really wan na,1,1.0,9.267063775017041,9.267063775017041
you have to cover,1,1.0,9.267063775017041,9.267063775017041
do nt deserve to,1,1.0,9.267063775017041,9.267063775017041
got my monday flight,1,1.0,9.267063775017041,9.267063775017041
eating breakfast getting ready,1,1.0,9.267063775017041,9.267063775017041
a movie s worst,1,1.0,9.267063775017041,9.267063775017041
s fb fan page,1,1.0,9.267063775017041,9.267063775017041
watched terminator and i,1,1.0,9.267063775017041,9.267063775017041
have to be at,1,1.0,9.267063775017041,9.267063775017041
the meeting dang i,1,1.0,9.267063775017041,9.267063775017041
ahh my poor feet,1,1.0,9.267063775017041,9.267063775017041
no proof against all,1,1.0,9.267063775017041,9.267063775017041
nt feel good my,1,1.0,9.267063775017041,9.267063775017041
friend am i i,1,1.0,9.267063775017041,9.267063775017041
but it is nt,1,1.0,9.267063775017041,9.267063775017041
still have washing in,1,1.0,9.267063775017041,9.267063775017041
shirt and a insanely,1,1.0,9.267063775017041,9.267063775017041
hi i m ok,1,1.0,9.267063775017041,9.267063775017041
never seems to end,1,1.0,9.267063775017041,9.267063775017041
i was stuck in,1,1.0,9.267063775017041,9.267063775017041
finally over no more,1,1.0,9.267063775017041,9.267063775017041
m nervous i hope,1,1.0,9.267063775017041,9.267063775017041
means i m stuck,1,1.0,9.267063775017041,9.267063775017041
s kind of hard,1,1.0,9.267063775017041,9.267063775017041
the worst of the,1,1.0,9.267063775017041,9.267063775017041
so mad jason said,1,1.0,9.267063775017041,9.267063775017041
really was nt at,1,1.0,9.267063775017041,9.267063775017041
reason i ca nt,1,1.0,9.267063775017041,9.267063775017041
was absolutely excruciating to,1,17.0,7.069839197680821,7.069839197680821
and my xd card,1,3.0,8.573916594457096,8.573916594457096
forced to use your,1,1.0,9.267063775017041,9.267063775017041
apart from me freckles,1,1.0,9.267063775017041,9.267063775017041
seen by a dentist,1,1.0,9.267063775017041,9.267063775017041
that i m not,1,1.0,9.267063775017041,9.267063775017041
have a hard time,1,1.0,9.267063775017041,9.267063775017041
when i m sober,1,1.0,9.267063775017041,9.267063775017041
me on or off,1,1.0,9.267063775017041,9.267063775017041
how i wish my,1,1.0,9.267063775017041,9.267063775017041
you do nt love,1,2.0,8.861598666908876,8.861598666908876
ball somewhere and sleep,1,1.0,9.267063775017041,9.267063775017041
i d die alo,1,1.0,9.267063775017041,9.267063775017041
twittering makes me a,1,1.0,9.267063775017041,9.267063775017041
you wo nt make,1,1.0,9.267063775017041,9.267063775017041
got sunburned at the,1,1.0,9.267063775017041,9.267063775017041
alone thats ok i,1,1.0,9.267063775017041,9.267063775017041
edge and really poor,1,1.0,9.267063775017041,9.267063775017041
so much of sayed,1,1.0,9.267063775017041,9.267063775017041
i started having anxiety,1,1.0,9.267063775017041,9.267063775017041
m unable to filter,1,1.0,9.267063775017041,9.267063775017041
forgot they weighed me,1,1.0,9.267063775017041,9.267063775017041
do nt feel right,1,1.0,9.267063775017041,9.267063775017041
some things never change,1,1.0,9.267063775017041,9.267063775017041
to someone burnt food,1,1.0,9.267063775017041,9.267063775017041
i miss it there,1,1.0,9.267063775017041,9.267063775017041
you could hang out,1,1.0,9.267063775017041,9.267063775017041
leave does to me,1,1.0,9.267063775017041,9.267063775017041
so hate this feelin,1,1.0,9.267063775017041,9.267063775017041
sick all week and,1,1.0,9.267063775017041,9.267063775017041
im gone miss ya,1,1.0,9.267063775017041,9.267063775017041
sure i forgot people,1,1.0,9.267063775017041,9.267063775017041
it s their owne,1,1.0,9.267063775017041,9.267063775017041
in a different guild,1,1.0,9.267063775017041,9.267063775017041
for today though i,1,1.0,9.267063775017041,9.267063775017041
totally bummed me out,1,2.0,8.861598666908876,8.861598666908876
said goodbye to the,1,1.0,9.267063775017041,9.267063775017041
s freakin hot and,1,1.0,9.267063775017041,9.267063775017041
for two days with,1,1.0,9.267063775017041,9.267063775017041
sore throat now dammit,1,1.0,9.267063775017041,9.267063775017041
and bronchitis but thats,1,1.0,9.267063775017041,9.267063775017041
biting my nails grr,1,2.0,8.861598666908876,8.861598666908876
panicky and anxious that,1,3.0,8.573916594457096,8.573916594457096
got turned down for,1,1.0,9.267063775017041,9.267063775017041
i always bake late,1,1.0,9.267063775017041,9.267063775017041
battery life suck balls,1,1.0,9.267063775017041,9.267063775017041
some more copies urself,1,1.0,9.267063775017041,9.267063775017041
pets cant talk back,1,1.0,9.267063775017041,9.267063775017041
yeah i went to,1,1.0,9.267063775017041,9.267063775017041
nt get you buzzed,1,4.0,8.350773043142887,8.350773043142887
amp broke her to,1,1.0,9.267063775017041,9.267063775017041
wan na cry haha,1,1.0,9.267063775017041,9.267063775017041
mp s expenses were,1,1.0,9.267063775017041,9.267063775017041
and get away with,1,1.0,9.267063775017041,9.267063775017041
i ca nt keep,1,1.0,9.267063775017041,9.267063775017041
we pass a lay,1,1.0,9.267063775017041,9.267063775017041
venus lost a real,1,1.0,9.267063775017041,9.267063775017041
sack its here i,1,1.0,9.267063775017041,9.267063775017041
official nobody is getting,1,1.0,9.267063775017041,9.267063775017041
t i m still,1,1.0,9.267063775017041,9.267063775017041
na go see the,1,1.0,9.267063775017041,9.267063775017041
are expensive stupid organizing,1,1.0,9.267063775017041,9.267063775017041
so stupid they have,1,1.0,9.267063775017041,9.267063775017041
around i will not,1,1.0,9.267063775017041,9.267063775017041
na find u restaurant,1,2.0,8.861598666908876,8.861598666908876
overcome the challanges of,1,1.0,9.267063775017041,9.267063775017041
you ignoring me frowns,1,1.0,9.267063775017041,9.267063775017041
laws n rules here,1,1.0,9.267063775017041,9.267063775017041
my bestie when i,1,1.0,9.267063775017041,9.267063775017041
that one out pain,1,1.0,9.267063775017041,9.267063775017041
a cute outfit on,1,1.0,9.267063775017041,9.267063775017041
my device thing does,1,1.0,9.267063775017041,9.267063775017041
my feet are killing,1,1.0,9.267063775017041,9.267063775017041
from six flags wicked,1,1.0,9.267063775017041,9.267063775017041
probability of it being,1,1.0,9.267063775017041,9.267063775017041
some coffee and fight,1,1.0,9.267063775017041,9.267063775017041
a row and get,1,1.0,9.267063775017041,9.267063775017041
a chance to use,1,1.0,9.267063775017041,9.267063775017041
she knows how shallow,1,1.0,9.267063775017041,9.267063775017041
wo nt be happy,1,1.0,9.267063775017041,9.267063775017041
neck pain have nt,1,1.0,9.267063775017041,9.267063775017041
worry about the bus,1,1.0,9.267063775017041,9.267063775017041
fishy is going on,1,1.0,9.267063775017041,9.267063775017041
been down the whole,1,1.0,9.267063775017041,9.267063775017041
i i still have,1,1.0,9.267063775017041,9.267063775017041
cleaning her room and,1,1.0,9.267063775017041,9.267063775017041
thing about the trip,1,1.0,9.267063775017041,9.267063775017041
kind of miss my,1,1.0,9.267063775017041,9.267063775017041
nothing i say seems,1,1.0,9.267063775017041,9.267063775017041
much of a bro,1,1.0,9.267063775017041,9.267063775017041
hurt my index finger,1,1.0,9.267063775017041,9.267063775017041
think my modem failedhaving,1,2.0,8.861598666908876,8.861598666908876
i miss rollerblading down,1,1.0,9.267063775017041,9.267063775017041
in a hospital for,1,1.0,9.267063775017041,9.267063775017041
