,Unnamed: 0,textID,text,selected_text,sentiment
1718,6166,3af39d5f1c,"Really Wish i could see dave from  again, missing him already",missing,negative
1719,6167,53d39f2caa, I am so sorry!!  That really sucks,i am so sorry that really sucks,negative
1720,6171,248d492262, anyday! I hate living here!,i hate,negative
1721,6175,ab8d041ff7,watching M eat a hotdog...gross.. he's so drunk and annoying.. trying really hard not to glre @ him,annoying,negative
1722,6184,5eb5c6cc2c, won't anyone give poor ernie reyes jr a break?,poor,negative
1723,6189,62852d51c0,I hate when it's cloudy. I either want it to be all sunny or raining. It's cloudy,i hate wh,negative
1724,6194,a569cbf02b," it would hurt only when you touch it or when it gets hit. But when you don't, it won't  but after a month it wouldn't hurt na!",t after a month it would nt hurt na,negative
1725,6196,1d2f3cc141, Unless that invite comes with a beta key I'm not going to be much help...,y i m not going to be much help,negative
1726,6197,f5bafd107f, fuckyoumonday?  I like it. It's a totally ****-tastic rainy day here. :/ I'm off to work. *hugs*,fuckyoumonday,negative
1727,6198,c6ab65bfbc,i really want a blackberry  my sidekick is hella wack. night,sidekick,negative
1728,6201,ef2ad73798," ok sweet! and whenever u want, I am stuck in bed all weekend",t i am stuck in,negative
1729,6218,3c8cc973d1,Yorks V Lancs on the telly. Not going too well for Yorkshire.,not going too well for yorkshire,negative
1730,6223,f753d30b38,Has been underpaid  just when i really didn't need to be as well.,underpaid,negative
1731,6228,4eb0d82b88,Ok so 4 needs to hurry up and come wtf I wanna go hooooommmeeee!,wtf i wan na go hoommee,negative
1732,6229,bd21593428,but now i have no money for a phone,i have no money,negative
1733,6230,70791caf15,"In pain,, poor me, I HATE THE SUN",in pain poor me i hate the sun,negative
1734,6235,23567ec4f4," Sus Ate, I was so upset, I wasn't informed AT ALL. Turns out, they told Sarms and they expected her to tell me. Huff.",i was so upset,negative
1735,6236,46104a21de,has on music at work today its so painful,its so painful,negative
1736,6240,b6bc089bb2,"Just had my teeth checked, now my eyes. I'm dying for a coffee but can't drink for an hour.",ca nt drink fo,negative
1737,6246,bc0e5470c3,To lose this gut lol no seriously i have gained a lil and im not liking how it looks.,to lose this gut lol no seriously i have gained a lil and im not liking how it looks,negative
1738,6256,b08b61d6da,another song that  makes me cry and cry all day  and night long.,cry,negative
1739,6259,eb01b80cfe, i know i really wanna do some more stuff im out of school in the next week so ill have a few free days a week... ill hit u up,so ill have a few free days a week ill hit u up,negative
1740,6261,7f9127ad33,"Holy ****...Sharapova is taking a beating from an unseeded qualifier...ok, o back to doubles!",beating,negative
1741,6267,ee1b140055, funny you should mention that. I have a full unopened jar of nesscafï¿½ on my cupboard. But no milk,funny you should mention that,negative
1742,6269,a73348b168," Oh no! you poor thing  you must have booked the tickets before you realised it was Pat Kenny's last night, gutted for you....",oh no you poor thing,negative
1743,6275,72cfb17265," &quot;organization ...ITIL, forget about people (and so they fail)&quot; preaching to the converted  IT is the people http://tr.im/kWUA",they,negative
1744,6280,4760ad4246,"I miss Bri. COME BACK FROM QUEENSLAND, ****! I have no one to sit next to in class.  and drama is no fun without you. COME BACK, ****!",drama is no fun without you,negative
1745,6284,5d917baffd,My truss failing  http://yfrog.com/154upj,my truss failing,negative
1746,6286,3312d3de45,Feeling madly sorry for myself... - ï¿½Iï¿½M SECK D= Make me feel better  I should be going to a fashion show... http://tumblr.com/xz31werch,madly sorry,negative
1747,6287,26eff28426,"I'm going through withdrawls,  missing someone!!!!",missing someone,negative
1748,6288,d8a325da18, I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u,i miss u,negative
1749,6292,fe92f9a5ba,have yet to start this paper due tonight. i have no motivation,i have no motivation,negative
1750,6296,e4e9b8713a,My back hurts...really bad,really bad,negative
1751,6303,5ef5adb487,Just got Dailybooth and not sure what to do. It's confusing!,it s confusing,negative
1752,6305,290bc5b3d8,"too tired, i canï¿½t stay awake..but i must finish work for sunday",tired,negative
1753,6307,8bd5b460ae, omg wtf why is there a **** site following me?!,omg wtf,negative
1754,6314,647fce402f,Having to write a real looking paper letter. Not done one of those for a very long time. Sad really.,sad really,negative
1755,6325,94a5cd8fb4, im gone miss ya'll Lol.don laugh im serious.its bittersweet. lookin forward 2goin home but cant wait till nx semester!,im gone miss ya ll lol.don laugh im serious.its bittersweet,negative
1756,6326,1850ef0ecf,is sick and it doesn't seem like i'm getting better,is sick and it does nt seem like i m getting better,negative
1757,6330,0e5b759999,ARG! Eirtaku got hit by stupid bots. So much **** on a kid friendly site.,arg eirtaku got hit by stupid bots so,negative
1758,6333,1a9451c9e4,My poor phone is nekkid without its cover.,poor,negative
1759,6338,d106e7a5f5,So annoyed I missed Mitch Benn @ Lemon Tree. **** you What's On!,so annoyed i missed mitch benn,negative
1760,6339,aca672028f,"hates the everything about  seafood.. just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh...",hates the everything about seafood just so happened to serve lobster in the chow hall nooww i got ta headache ugh smh,negative
1761,6340,571505ddef,working allllllllll weekend..how thrilling..and i have to say bye to goshy on sunday cause she is leaving for poland for 3 months,working all weekend how thrilling,negative
1762,6348,1264d0775c,"Took a kind-of nap, too. My tummy hurts.",hurts,negative
1763,6350,b1dc18ee80,_rashid reeeaaaally... why though??  ew i hate stockings,hate,negative
1764,6351,38a6051ceb,It's too hot to be sat in an office!  I wanna be out in the sun shineeeee.,it s too hot to be sat in an office i wan na be out in the sun shinee,negative
1765,6354,17124d6470, ze Franz has not friended me  i think they think i'm a creepy stalker or sommat. Hmph.,k they think i m a creepy stalker or sommat,negative
1766,6355,53970e938f,is feeling so giddy and wanna go home.,giddy,negative
1767,6358,0b4643d536,good morning twitterworld!  slept too less..,slept too less,negative
1768,6361,2c8ebae470,on no bsg might just have made me cry,might just have made me cry,negative
1769,6364,078f052480,still aint get my vanilla frosty yet.,still aint get,negative
1770,6371,d09b53130b,sad day*Lakers please make me happy with a W,sad day l,negative
1771,6372,638272e500, we just missd each otha again! I was at disney all day YESTERday!,missd,negative
1772,6374,29d1c33123,My tummy hurts...again,hurts,negative
1773,6375,8877d4155b,The arrival of cargo Red G5 to Toronto has been postponed til tomorrow afternoon.  gonna miss my lil bro's bday...he's been waiting 4 me!,a miss my lil bro s,negative
1774,6382,327f200c22,I'm bored. No internet. I haven't made it downtown or to the beach yet.,i m bored no internet i have nt made it downtown or to the beach yet,negative
1775,6385,83f8008df0," Wish i was out an about, stuck in with a pile of boxes, a sore back and a load of tesco blue shopper bags to fill from the kitchen",sore back,negative
1776,6386,856bbcf3fd, i think  missed me tooo,i think missed me too,negative
1777,6387,0872633f57, I am so sorry.,i am so sorry,negative
1778,6397,25e66aef86," Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  http://tr.im/kpc1 ",thanks to tweetstats i confirmed what i long suspected twitter is keeping me up way too late,negative
1779,6398,f6e1c13d98,"Feeling so rough today, just want a cuddle and some sleep",feeling so rough today,negative
1780,6403,e8c53dadef,_zorz_peep count yourself lucky i was gonna say the OTHER word instead...and rsvp...sorry i cant come to ur birthday...day?,sorry,negative
1781,6405,d2ad2322d7,still feeling BLAH. gave a biiiiig dose of insulin that i needed about 24 hours ago. Now I'm off to take my last exam of my junior year.,still feeling blah,negative
1782,6411,fb13135492, Yeah I hate that too!!!! Sorry ur goin thru that,hate,negative
1783,6416,f691634e87,my head is hurting..,hurting,negative
1784,6417,e57fb2b3de,awww poor little girl on britains got talent,aww poor little girl on britains got talent,negative
1785,6418,f7c173a4f3,iPhone just fell,iphone just fell,negative
1786,6419,10eae3bce0," It felt nice, but staying outside for too long and your definitely getting burned! Hurricane season is here though",getting burned,negative
1787,6422,f93e839766, Get you lol what time we eating id hate to be late,hate,negative
1788,6424,c85674fa22,OMG JLO AND MARC ANTHONY WERE AT MY OLD SCHOOL GRADUATION  BRB UPSET,upset,negative
1789,6430,0654536ed4, Wow  That had to be difficult,wow that had to be difficult,negative
1790,6431,bbf97a029a,I'm not! They frighten me to death............I just like to see all the boys in their leathers!  ;) We go every year. Brilliant atmos!,they frighten me to death,negative
1791,6435,fcd7251082,FML i just spilled my entire can of diet coke IN MY LAP. yay,spilled,negative
1792,6445,0a0a3310ca,And I just saw something real sad on my lunch... A dog with two broken back legs.,sad,negative
1793,6446,919f8faa15," Oh how cool!!!, ok so for your head just laydown and put ice on it, that should heep the swelling down, I feel really bad",i feel really bad,negative
1794,6451,fab5ca9036," Ha, if i was , I would be pointing out the irony of that last spelling mistake. With swearing.",swearing,negative
1795,6455,a211d4f5a2,When r these **** exams ever gone b over and done with?  i wanna b out in the sun,when r these exams ever gone b over and done with,negative
1796,6460,6ecab08a38,I overslept  headache,i overslept headache,negative
1797,6462,dcea82cc06, hate u....  I have 2 wait one week to see it cuz here (Puerto Rico) is still coming soon....,hate u,negative
1798,6466,0e876182ab,_taff_jones  Oh and...NEVAR USE KDE IT IS MADE OF FAIL!,it is made of fail,negative
1799,6471,041ccefb28,I really need to sort out a bird table and some feeders - the robins and blue **** are being bullied,bullied,negative
1800,6473,bbeaac58fe,missing mrs mcfox,missing,negative
1801,6478,92868e85ea, Sorry we couldn't get the project working with the windoze laptop  but a ton of folks came up afterwards and saw it running,sorry,negative
1802,6479,44647b26c0, I told that joke onstage at Butlins in 1991. One person laughed. Scarred for life at 8,scarred,negative
1803,6480,7d8e095712,ugh back in reno,ugh,negative
1804,6482,0d65bcca49,"my brain is gonna explode, a minute from now ) it is full of numbers @-) this should be the cliiimb. :-j i'm climbing the: mt. numbers.",my brain is gon na explode a minute from now,negative
1805,6483,4ff46fcdc4, Consider yourself lucky.  It hasn't rained here in ages.   It's depressing.,t s depressi,negative
1806,6489,416c4175e4,Deathstar destroys Starship Enterprice http://bit.ly/2agcTh Can't get enough of this video  #starwars #startrek,destroys,negative
1807,6491,d3d7a456da, its not just you - its properly dragged this week,dragged,negative
1808,6492,8cd71c7f02,"holy wow, I think I could've slept all day! Soooo tired.",tired,negative
1809,6493,dbe30a5f44,Just had a horrible experience with a dentist.  Had a crown made that doesn't fit right and they won't fix it or give back the money.,horrible experience,negative
1810,6495,fd42b4b81e,I cant use my blackberry today. This sucks.,sucks,negative
1811,6496,19c9b482b0,my sensors don't seem to want to last for more than 3 1/2 days,sensors do nt seem,negative
1812,6497,a5dc8b6912, i have to tell you that i accidentally screwed up the layout of the lautner_daily community,accidentally screwed up,negative
1813,6501,22313620e6,is in mourning that he is having to miss the homesssssskooooler fair today!!!,is having to miss the homesskooler,negative
1814,6502,f0ac0b01ca,"bf moves to the city tomorrow. Currently he lives down the st.  Sadness.  He will be far away  (not TOO far, but not down the street )",sadness,negative
1815,6510,eeb79d703e,Nobody does it better than www.traveljunky.com Not even half as good   ? http://blip.fm/~5jv7j,not even half as good,negative
1816,6514,498145e798,"omfg, my head",omfg my head,negative
1817,6520,7fbc575d36,my stupid tooooth hurts,hurts,negative
1818,6522,78161d90a3, It's a tough life you lead!,tough life,negative
1819,6526,47d014b2d8,"Oh, ew. That's too bad - after not using this certain lip gloss for a long time I just tried to wear it - literally making my lips burn.",literally making my lips burn,negative
1820,6527,eebfa4d683,Even ARNOLD couldn't save the parks  http://bit.ly/WSM5J  - How is this providing jobs?,arnold could nt save the parks,negative
1821,6528,dc154f8871, Too bad we're in Sweden where Up isn't up on the theaters  here until October,too bad,negative
1822,6530,039010ddab,"I don't get it, I was feeling fine yesterday. and now im a ball of sickness ! i hate the flu,",sickness,negative
1823,6537,a8bdb22729, people are pathetic  how do u know some one is trying?,pathetic,negative
1824,6542,9fccd68eb2,_J think so.. although think i am being ignored! not a good day,i am being ignored not a good day,negative
1825,6544,8a297e9460, aw poor u   DON'T let her get 2 u just ignore her n keep ur head held high she iz just immature lil girl lol,st ignor,negative
1826,6551,2d879e0fa4,Warren and Hannah are dead ... oh my godd!! Seriousslyyy this is a tragidy !,tragidy,negative
1827,6560,1ea2a33153,Was talking to Vincent  Miss him so baadly.,miss him so baadly,negative
1828,6562,72df0ca5a2,TODAy SUCKs - kisskass19: ï¿½you and katey broke up?! Yah Kate Broke up with me  Itï¿½s been awful nd Vodkas... http://tumblr.com/xkx1wgl8r,sucks,negative
1829,6564,c65b55f251,I am so sick and tired of this on and off rain,so sick and tired of,negative
1830,6566,d24d6a2a82,ahhhhh **** it..... none of my friends want to see it... and they don't wanna chill tonight... so its just me myself and i,,negative
1831,6570,24d37f9ba7,     my bracelet broke today too.,elet br,negative
1832,6576,c601e8c2d3, That sucks man  I hope you have a problem-free weekend.,that sucks man i hope you have a problemfree weekend,negative
1833,6583,038f414797,Feeeel like ima die! Now on my way to rainforest.  !! I need a girls spa day ASAP!,die,negative
1834,6589,a1e6b3b6db,- im hungry...but there's no food at mah house.,there s no food,negative
1835,6592,c5241ed0c6, Were you going to come? The venue said that they couldn't afford to open so cancelled it. I wish we were there now!,i wish we were there now,negative
1836,6594,927df40c50,drinking cordial  yes im bored,im bored,negative
1837,6596,782c5a87e1, that breaks my heart,breaks,negative
1838,6597,d64f91e901,My mind automatically wakes up at 7. Huge fail -- it's SUMMER!  Good morning nonetheless. Gonna get ready for work now.,huge fail it s summer,negative
1839,6601,3aae3dab5c," That's just weird... :\  Oh, and what was it you were drawing for me?",that s just weird,negative
1840,6604,b08c76d7d0,"ok, son in bath, so gonna see if I can find some quick quotes.  Gonna miss ya'll this weekend. I'm already gettin sad",sad,negative
1841,6606,417c0d34ef,So tired. Work today.,tired,negative
1842,6607,ae2c206375, i don't have any excuse other than night shifts! we got our orphan lambs from a local farmer so we cheated,i do nt have any excuse other than night shifts we got our orphan lambs from a local farmer so we cheated,negative
1843,6608,16a93afee7, really?!?! It looks like its going to rain here but its all just gray.... La is a bummer sumtimes,bummer,negative
1844,6609,d5701ace41,i have a yucky burn,yucky burn,negative
1845,6612,ee1500adac,Got a flat on the way in today - Pot hole. Another thing to tick off the &quot;**** things that can happen in a week&quot; list,quot things that can happen in a we,negative
1846,6614,5a81652f80, I do NOT. I RARELY dye it at all.  the red was the first in aaaagggessss. My hair just hates me.,i do not i rarely dye it at all the red was the first in aaggess my hair just hates me,negative
1847,6616,f382d3d821,Im in science!! very boring,very boring,negative
1848,6617,b9d9d64cc5,i miss my puppies...,i miss,negative
1849,6620,80e9ce3e2d," are you giving up on me  oh well. It's not the counting, it's the math and the weighting (or lack of) that doesn't make sense.",t does nt make sense,negative
1850,6624,e4c637df1d,"Twitter, you just fail at life sometimes.  Oh well. http://tinyurl.com/qkxh7q",fail at life sometimes,negative
1851,6627,675290d478, any chance you might come back to moncton? i had to miss the show tonight,miss,negative
1852,6628,38a876ce49, Chowder is the ****!!!!!!,,negative
1853,6632,670ce5020c,ugh... my back is killing me.,ugh my back is killing me,negative
1854,6644,be37842a18,"i lost my nintendogs, it's very upsetting.",i lost my nintendogs it s very upsetting,negative
1855,6648,f6f69e5073, RIP Michael,rip michael,negative
1856,6649,70a0bcd877,I wish I was going to see      today!! I'm sad I dont,i m,negative
1857,6651,9cde1fd038, my film didn't come out  the camera was broken. lamesauce.,my film did nt come out the camera was broken,negative
1858,6655,4b47ae8f3d,OMG IM IN SUCH A BAD MOOD 2DAY   wats ppl doin2nite?,bad,negative
1859,6656,868f498a67,Stressed  I want prom to be perfect for me &amp; my babe and **** aint looking to good right now!,stressed,negative
1860,6660,5185f9a7aa,_Guy Just like me )))) No i must confess one dark side of me is that i can be sometimes stubborn + iï¿½m a little morning grouch,one dark side of me,negative
1861,6661,d1dd169199, Why no sn... o. yeah... Sad day.....,sad day,negative
1862,6662,21cc0b687a,becoz of leg sprain nta ble to do proper wrkouts. Worried shud dis hapen wen i satrted dieting...,worried,negative
1863,6663,36df05f4b8,  there wasn't enough room for me...,there was nt enough room for me,negative
1864,6664,cd3b2ac385, UGH I HATE QUEUEING,ugh i hate queueing,negative
1865,6665,dc801676b2,Nooooo! Its going to rain on my birthday,noo,negative
1866,6669,03e41e477a,oh how I miss my truck... I could have my whole place moved by now...,i miss,negative
1867,6677,b93e52800b, that's meAn,that s mean,negative
1868,6678,fead96f70c,from seeing all my koreans buisnesses failing.,all my koreans buisnesses failing,negative
1869,6679,4e96aaff43,New picture isn't working,new picture is nt working,negative
1870,6680,8ea6edf6c7," i know, and we gotta wait until earl 2010, i think or very late 2009! its just wrong",i think or very late its just wrong,negative
1871,6682,d3889fedf4, not really sure. need to deposit and save some money,not really sure,negative
1872,6686,4317aabcd5, Good work.I've only just managed to turn my studio on... I envy your productivity,i envy your productivity,negative
1873,6688,c0f58575bf, i want to experience snow  we don't have snow here and it sucks,t sucks,negative
1874,6691,d9b5dafc96,Just finished taking world geograhy final!!! I think I did bad!!!!,i think i did bad,negative
1875,6697,82a78ae8ea,getting my hair cut todayyyy! i'm nerrrvous,i m nerrvous,negative
1876,6698,8bd924b817, i'm still thinking about that *FKC* meal I missed yesterday,missed,negative
1877,6699,a0d6b5cd94,**** the day flies when u got 3647 things to do and only 8 hours to do it in!!,the day flies when u got things to do and only hours to do it in,negative
1878,6701,b5b51f8ca5,I think my wireless router is dieing,dieing,negative
1879,6703,8a5155db71, i'm about to have to hang up   my fone is getting to hot,to ha,negative
1880,6706,55bacda5eb,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow,tired,negative
1881,6707,580b5a19f4,"Well, my aunts dog died. I understand how devastated she is. I'll probably head over there soon for support",well my aunts dog died i understand how devastated she is i ll probably head over there soon for support,negative
1882,6709,2660d36152," Alright, sorry. But I think you should go anyways",sorry,negative
1883,6717,2225e0fa43,"Jeff can't get his visa in time to come visit me!    I'm so sad.  In other news, I'm going to Lapa tonight to samba the night away.",m so sa,negative
1884,6718,70762d960b,is sad that greg pritchard didnt make it through to the final of britains got talent coz he soooo deserved it,is sad,negative
1885,6719,0fd86514ce,Hm. Have you ever realized how incredibly over-rated Tokio Hotel is becoming? It makes me sad.,sad,negative
1886,6730,1101ccb0b0,"Also, why are paracetamol so hard to swallow? Even when the long ones are snapped in half. Ow.",why are paracetamol so hard to swallow ev,negative
1887,6731,5cf245be15,I had to unhook twitter from Facebook because all my Facebook cronies were complaining.,complaining,negative
1888,6733,b6e52ad878," Unfortunately, I didn't do it on purpose - itunes shuffle did it. It followed up with Dreadzone, so no life-ruin music-trauma.",unfortunately,negative
1889,6739,0d95a54651,I think I may cry. I just sold my 97 civic. Its no longer mine.,i may cry,negative
1890,6740,3f348dc959,"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj",killed,negative
1891,6741,b4f519eebf, I kno I kknow ... sigh... been on. but it sux,sux,negative
1892,6744,e1c1065e9c,Ahhh I'm engulfed in shooooes. Who told me to buy so maany **** shoes,ahh i m engulfed in shooes who told me to buy so maany shoes,negative
1893,6747,2094697870,Spent the night finally relaxing with Nogard on WoW after finishing some work Needed to take a small break from art. I really missed this,i really missed this,negative
1894,6752,3199d57295," it's a modded 360, so you can't send it back?  That Red Ring of Death sucks!  It took weeks to get mine back from Microsoft.",h sucks,negative
1895,6753,9bb3de975c,"PINKPOP weekend &amp; I've got NO tickets, meaning no BRUCE Springsteen  Oh well, it's WWWWWEEEEEEEEEEEEEEEKKKKKEEEENNNNDDDD!!!!!",got no ticke,negative
1896,6756,7f9b45945a,i got over the crush issue but now tomorrow my friend is going to india for the whole summer  im back to being sad.,sad,negative
1897,6757,5189c47d63,I dont like the dentist...they make my gums hurt,they make my gums hurt,negative
1898,6758,31ac5826e1,that 'preview' of a trailer for new moon was a joke...14 seconds. still watched it tho. twice. lol figured i missed something! still sick,still sick,negative
1899,6759,cd3dc4adf6,I was gonna get off at 230 2day. Just found out I'm stayin til 630,i m stayin til,negative
1900,6760,6ebce7f06f,toooo much outside killen my eyes,killen,negative
1901,6765,79c0162c77, useless tweet! LOL jk yay!!! You're coming tmr! How long u gnna be in phils for  ?,useless,negative
1902,6768,b1055fa1ab,im saaaaaaaaaaaaaad  i need someone to talk to.,saad,negative
1903,6770,67f107ee3c,Oh noes .... macbook hard disk has just died,died,negative
1904,6771,15a32538cf,I am in so much pain I really don't feel too good. Couldn't eat my dinner,i am in so much pain i really do nt feel too good could nt eat my dinner,negative
1905,6773,78307813dc,"...OOOPS AGAIN, the reply button is the RIGHT of the msg...now I'll stop spamming",oops again,negative
1906,6784,b68162f609,Oh snap!  Just broke my windshield while replacing my wiper blades.,broke,negative
1907,6787,6fb42d0a8e," Every time I have Friday off. Sadly, that's not too often",sadly that s not too often,negative
1908,6788,8af75c49a4, ohh i would def give it 2 u but tht was kenyatta's cam not mine  sry but i want tht pic 2,sry,negative
1909,6790,74dc715845, lol seriously.  fail. ::sigh::,lol seriously fail sigh,negative
1910,6794,70ad0ca0c3,****...the right side of my earphones just stopped working all of a sudden. Now I need to buy new ones...,the right side of my earphones just stopped working all of a sudden now i need to buy new ones,negative
1911,6798,22766a7e2b,Being slammed with spam followers today. Is it just me? Or is that all I can attract.  Get a life people.,being slammed wi,negative
1912,6806,0287f2ddef, WHAT?! i was wanting to see that show!!,what i was wanting to see that show,negative
1913,6813,baeafa8846,This is California it has to be sunny... But its not ::::: makes me kinda sad,sad,negative
1914,6814,7e100fef58," helllllloooooooooooo tom, gig tonight? sorry im not sure when your shows are over there! miss you in the UK  HI HI HI HI HI ****",sorry im not sure when your shows are over there miss you,negative
1915,6816,b260644257,im feeling like ish!  i just wanna go home and go mimis,im feeling like ish,negative
1916,6817,efc6ac1032,  you're mean to me. You're gonna have to have pizza tonight or it will go off.,e mean,negative
1917,6819,e839cf82ce,"...living in my studio, sounds very important ;) oh Mildura is totally boring!! Mhhh...whatever!  byeeee",boring,negative
1918,6821,629f6e50a6,Marley crying for more ball throwing....keeps eying me through the door,crying,negative
1919,6824,6402e14398,"Wolverine Was BOSS! Seriously, And Will.I.Am Was In It, What The **** ??",seriously,negative
1920,6830,fea3c0ce76,_breannarose fuuuuuuck  idk if andy can get youuuu,fuuck idk if andy can get youu,negative
1921,6832,837956c3d7, Right now it is 5:07am.  Ugghhh.,ugghh,negative
1922,6834,e19eab5b9e,My new camera... http://tinyurl.com/l8pde3 ... RIP my hot pink Polaroid i733,rip,negative
1923,6836,2baf5b012b,Gonna miss the girlys soo super loads! Wish I wasn't going for 3 weeks! It's wayy to long,gon na miss the girlys soo super loads wish i was nt going for weeks it s wayy to long,negative
1924,6839,d8cfcd20a1,I dont think my twitpic is working,i dont think my twitpic is working,negative
1925,6843,279376163d, selfupdate and clean ruby fixed that part but now its failing on rb-rubygems,its failing,negative
1926,6849,46530670b1, I don't mind Sam. But I liked Kate more.  I don't like Chris. He's smarmy.,i do nt like chris,negative
1927,6851,f6b7c8bfc1,i feel so bad when the kid is sick,bad,negative
1928,6853,1a1be5d777,Flight to hurghada delayed 7 hours,delayed,negative
1929,6855,16dd908d13,http://twitpic.com/67l90 -  girrrrrrrrlll i'm going to miss you so bad!!!!,girrll i m going to miss you so bad,negative
1930,6858,5250e0d4ba,"Having a hectic day travelling from PJ to UNITEN, back to PJ. Working now at CC office.",hectic day,negative
1931,6862,b90f7c7c97,FACT 1: iHate DirecTV OnDemand w/a passion that burns w/the white hot intensity of 1000 suns. FACT 2: iMiss Comcast. Like a lot,ihate directv,negative
1932,6867,a6a1af14e7,"Lost his favorite thing he loves to always have on him, his story of the year Key Chain..",lost his favorite thing,negative
1933,6872,f172eab046,i used to have an ozzy osbourne pillow. my mom threw it out. i miss that thing.,i miss that thing,negative
1934,6879,14caae56d8,_1   is leavin bc of racists *starts cryin*,s cryin,negative
1935,6882,6459c7af35,Ugh that walmart was so hot and white  is it wrong that I can see how people become agoraphobics?,ugh that walmart was so hot,negative
1936,6894,55cb950187,BREAKING NEWS: GM shares are currently trading below $1.00 at only $.88 per share!!,trading below at only per share,negative
1937,6903,99135f8385,No clubbing for me this weekend due to a busted knee  &lt;emo&gt;Life's unfair&lt;/emo&gt;,busted,negative
1938,6911,95b9338e05,Bouncing Rush makes me feel nauseous,bouncing rush makes me feel nauseous,negative
1939,6914,175c43e5a8,you know ur dog is getting old when she sits down to eat...poor hilly please don't grow up,poor hilly,negative
1940,6916,6585732a49,has broken off the fb wedding so sadly no longer has an excuse to get @ hauntingxealot to Goulburn,so sadly,negative
1941,6918,9886a5f76c, There is a motorcycle for sale down the road. Mind you it'd be stupid of me to get it. Summer 5 months away.,mind you it d be stupid,negative
1942,6922,2ebb6270b5, Yucky!  Time to bring out the vaccuum and go to War. Our house is always a spider haven for some reason. Not cool.,not cool,negative
1943,6926,f6b586a1d4,Elena left this morning. Nine months spent living with her and now it'll probably be about 2 years till I see her again. Hmph.,hmph,negative
1944,6927,dcf195b61c,Writing in yearbooks make me wanna cry,cry,negative
1945,6934,a7c733dd75,My dad's telling me to travel alone from now on. Not that I have a problem with that. I've done it before and it's boring!,boring,negative
1946,6935,6fd9ac06ab,needs to wash her cats. Uncool.,uncool,negative
1947,6938,9b95638e5b," I do feel bad for him too. Especially na ngayon pa siya nagrerehab siya and all. Wrong timing. Still, maybe he had it coming",feel bad,negative
1948,6940,6721e006ff,is veryyy upset she cant go to hacienda tonight because the stupid nuggets game,upset,negative
1949,6943,27862f0dac,i got a replacement phone and now all my text messages and call history are gone.  I am sad.,call history are gone i am sad,negative
1950,6945,a9d6916903,Got really sick today  text me later. Nap time,sick,negative
1951,6947,3b15d47de5,cowering from pain,cowering from pain,negative
1952,6948,e35c435265,10 more days to go for Freedom!!!!!! **** these xams!!,these xams,negative
1953,6950,d44d2dd860,I feel lazy watching other people work on my roof!  Kat Woman OUT,lazy,negative
1954,6952,74302a9c32," I tried to translate your tweet using google translation service, but it just spat it out back out at me",spat,negative
1955,6960,89e6ec5f28, You're in Miami right? I don't see a hand delivery in your near future unfortunately,unfortunately,negative
1956,6962,6599743334,i can't studyyyyyyyyyyyyyyyyyyyyyyyyy  i have an exam tom,ca nt,negative
1957,6965,1aa63342fb, I miss you,i miss you,negative
1958,6971,4291805bc4,this phyllis hyman unsung story is so SAD,sad,negative
1959,6972,0acb5a4bae,How sad is it that your best friend is so selfish and heartless that they exclude you from their life completely...I'm so sad,i m so sad,negative
1960,6976,f07d7525d5,I miss Cary and want to drink some chocolate milk with him.,miss,negative
1961,6979,fc53ee0408,"On another note, geoDefense Easy down. Onwards to the medium maps, where a whole other world of pain awaits my exploration!",pain,negative
1962,6982,41396db3db,Show 147 in pre-pre production ....... a bit behind,a bit behind,negative
1963,6985,0fb909927b,Freaking #2 horse crushed my dreams!  Tear.....,freaking,negative
1964,6986,0746994570, just answered you- never learned how to write in French- just basic stuff-,never learned how to write in french just basic stuff,negative
1965,6991,e8c03669ac,It's too hot!! Thermometer showing 25c at the moment,too hot,negative
1966,6993,a41320f217,"Its official, I'm having the worst day. I called it a mile away",i m having the worst day,negative
1967,6996,a6ffb21858,Hellooooooo... Whats the scene people !!!,helloo,negative
1968,7000,1f2f27c5cd,why the hell is it raining!! i hate the rain.,why the hell is it raining i hate the rain,negative
1969,7002,634ce8816e, Socksy's just plucky and independent to Caspar's lazy and attention seeking,lazy,negative
1970,7003,423864325c,Endlessly fascinated by the dual engine monitor in this cab. Then it reminds me of #sustainability fail . Sorry next gen.,sorry,negative
1971,7005,0dfbcfbc58,  got my hair rebonded at some korean place. dude! my hair is f'in fried! cut 5&quot; already ... now just chopping it off!!!,my hair is fin fried,negative
1972,7006,8076201701,"Dayum, tweets r coming fast, so likely missing a lot.    Plz DM, k?  Oh, is _stewart 4 real?",missing,negative
1973,7008,3159e5f607, i can't i can't i can't  i'm sad.... i'm from venezuela!,m sad,negative
1974,7009,7f7bd175fb," hey! negative on the primatech, this handle's been on the tubes for a decade longer than heroes has",negative,negative
1975,7011,8a57407c4a,Nothing 2 do 2nte  Boooooooo! I'm totally bored!,i m totally bored,negative
1976,7027,8a85f205e6,"OOOH,  i have a question for you all. DOES YOUR CHAIN HANG LOW?  idk! sorry!",sorry,negative
